,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,468.0,254.0,279.0,550.0,541.0,128.0,418.0,529.0,403.0,528.0,409.0,314.0
layer_1,505.0,493.0,778.0,57.0,273.0,201.0,134.0,336.0,69.0,59.0,847.0,117.0
layer_2,268.0,76.0,357.0,271.0,101.0,359.0,79.0,516.0,480.0,747.0,763.0,56.0
layer_3,56.0,67.0,273.0,100.0,56.0,58.0,363.0,468.0,246.0,71.0,56.0,201.0
layer_4,79.0,64.0,56.0,260.0,56.0,65.0,119.0,295.0,56.0,62.0,56.0,335.0
layer_5,76.0,57.0,144.0,64.0,91.0,61.0,81.0,56.0,75.0,56.0,79.0,56.0
layer_6,129.0,62.0,56.0,62.0,130.0,58.0,56.0,111.0,207.0,59.0,57.0,59.0
layer_7,161.0,56.0,56.0,57.0,60.0,56.0,56.0,60.0,93.0,56.0,59.0,60.0
layer_8,56.0,58.0,57.0,56.0,56.0,56.0,143.0,61.0,57.0,56.0,56.0,58.0
layer_9,56.0,56.0,56.0,73.0,56.0,56.0,56.0,57.0,199.0,56.0,56.0,57.0
layer_10,57.0,57.0,56.0,56.0,63.0,70.0,56.0,58.0,58.0,100.0,58.0,64.0
layer_11,110.0,56.0,56.0,61.0,56.0,98.0,57.0,60.0,515.0,60.0,61.0,68.0
