,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,203,234,1,125,176,7,0,194,1,115,1,67
layer_1,4,10,19,63,39,0,242,0,1,4,1,66
layer_2,24,2,0,0,41,42,0,92,4,739,0,24
layer_3,0,189,652,82,59,14,28,0,172,0,25,138
layer_4,0,0,10,140,27,1,16,0,1,135,0,0
layer_5,1,3,2,28,275,184,0,317,108,60,153,0
layer_6,35,16,2,362,1,0,94,0,38,8,225,31
layer_7,7,1,460,1080,0,25,3,9,36,1,95,556
layer_8,152,12,140,627,16,18,59,410,686,223,12,10
layer_9,0,12,0,679,8,50,508,8,14,1,0,20
layer_10,827,0,17,9,326,299,146,25,0,9,14,14
layer_11,616,438,0,763,513,136,1,84,109,214,471,69
