,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,0.027982326,0.019145804,0.04712813,0.010309278,0.02503682,0.010309278,0.020618556,0.00736377,0.020618556,0.02503682,0.008836525,0.010309278,0.041237112,0.02209131,0.023564065,0.020618556,0.02945508,0.01767305,0.008836525,0.01767305,0.011782032,0.019145804,0.019145804,0.010309278,0.019145804,0.01767305,0.03240059,0.033873342,0.002945508,0.019145804,0.026509574,0.023564065,0.01767305,0.010309278,0.010309278,0.02209131,0.020618556,0.02209131,0.011782032,0.016200295,0.016200295,0.013254787,0.030927835,0.01767305,0.01472754,0.03240059,0.008836525,0.011782032,0.030927835,0.026509574,0.016200295,0.016200295,0.026509574,0.038291607,0.026509574,0.01767305,0.02503682,0.016200295,0.013254787,0.013254787,0.027982326,0.011782032,0.030927835,0.019145804,0.011782032,0.027982326,0.026509574,0.008836525,0.027982326,0.005891016,0.013254787
1,0.005891016,0.00736377,0.008836525,0.00736377,0.008836525,0.008836525,0.00736377,0.030927835,0.016200295,0.008836525,0.001472754,0.008836525,0.00736377,0.0044182623,0.010309278,0.00736377,0.013254787,0.00736377,0.019145804,0.010309278,0.010309278,0.008836525,0.005891016,0.016200295,0.013254787,0.00736377,0.008836525,0.010309278,0.01767305,0.0044182623,0.008836525,0.011782032,0.010309278,0.008836525,0.020618556,0.00736377,0.008836525,0.011782032,0.016200295,0.01472754,0.01472754,0.00736377,0.00736377,0.011782032,0.011782032,0.00736377,0.005891016,0.010309278,0.03976436,0.0044182623,0.02209131,0.016200295,0.013254787,0.010309278,0.013254787,0.011782032,0.00736377,0.008836525,0.0044182623,0.002945508,0.002945508,0.01472754,0.010309278,0.008836525,0.008836525,0.00736377,0.010309278,0.013254787,0.02945508,0.011782032,0.005891016
2,0.0044182623,0.026509574,0.020618556,0.01472754,0.030927835,0.030927835,0.01472754,0.023564065,0.02503682,0.013254787,0.04418262,0.013254787,0.016200295,0.016200295,0.01767305,0.011782032,0.019145804,0.023564065,0.01472754,0.013254787,0.038291607,0.02209131,0.01472754,0.041237112,0.03240059,0.0353461,0.008836525,0.026509574,0.002945508,0.010309278,0.011782032,0.01472754,0.013254787,0.016200295,0.011782032,0.01767305,0.008836525,0.008836525,0.008836525,0.008836525,0.02209131,0.013254787,0.02503682,0.01472754,0.027982326,0.011782032,0.03240059,0.016200295,0.005891016,0.010309278,0.01767305,0.0353461,0.06185567,0.01472754,0.01472754,0.027982326,0.008836525,0.019145804,0.011782032,0.02209131,0.010309278,0.02945508,0.02209131,0.02503682,0.010309278,0.013254787,0.03240059,0.011782032,0.02503682,0.011782032,0.013254787
3,0.011782032,0.008836525,0.010309278,0.02503682,0.011782032,0.038291607,0.00736377,0.010309278,0.008836525,0.0544919,0.016200295,0.001472754,0.01472754,0.013254787,0.027982326,0.016200295,0.016200295,0.011782032,0.00736377,0.01472754,0.010309278,0.011782032,0.011782032,0.02209131,0.013254787,0.016200295,0.041237112,0.02209131,0.00736377,0.010309278,0.04270987,0.01472754,0.013254787,0.011782032,0.016200295,0.011782032,0.013254787,0.008836525,0.02503682,0.01472754,0.008836525,0.011782032,0.00736377,0.001472754,0.013254787,0.010309278,0.011782032,0.010309278,0.027982326,0.010309278,0.011782032,0.01472754,0.01767305,0.013254787,0.04712813,0.008836525,0.016200295,0.011782032,0.013254787,0.010309278,0.0353461,0.02945508,0.023564065,0.010309278,0.011782032,0.00736377,0.008836525,0.01472754,0.02503682,0.02209131,0.01767305
4,0.010309278,0.008836525,0.010309278,0.008836525,0.010309278,0.010309278,0.002945508,0.02945508,0.010309278,0.010309278,0.010309278,0.008836525,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.01767305,0.010309278,0.010309278,0.016200295,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.008836525,0.010309278,0.010309278,0.01472754,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.008836525,0.010309278,0.01472754,0.010309278,0.010309278,0.010309278,0.010309278
5,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.041237112,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.013254787,0.013254787,0.010309278,0.010309278,0.010309278,0.010309278,0.013254787,0.010309278,0.013254787,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.016200295,0.010309278,0.011782032,0.010309278,0.010309278,0.010309278,0.013254787,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278
6,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.011782032,0.019145804,0.010309278,0.008836525,0.010309278,0.011782032,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.011782032,0.010309278,0.010309278,0.01472754,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.016200295,0.011782032,0.010309278,0.010309278,0.010309278,0.013254787,0.010309278,0.010309278,0.011782032,0.010309278,0.011782032,0.010309278,0.010309278,0.013254787,0.010309278,0.02945508,0.010309278,0.011782032,0.011782032,0.016200295,0.013254787,0.002945508,0.010309278,0.010309278,0.01472754,0.010309278,0.023564065,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.023564065
7,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.011782032,0.010309278,0.010309278,0.03240059,0.010309278,0.010309278,0.01472754,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.020618556,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.011782032,0.010309278,0.011782032,0.010309278,0.011782032,0.010309278,0.010309278,0.010309278,0.013254787,0.010309278,0.010309278,0.010309278,0.016200295,0.010309278,0.010309278,0.010309278,0.010309278,0.008836525,0.010309278,0.010309278,0.008836525,0.01767305,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278
8,0.010309278,0.016200295,0.011782032,0.010309278,0.010309278,0.013254787,0.010309278,0.023564065,0.011782032,0.010309278,0.011782032,0.010309278,0.01767305,0.010309278,0.010309278,0.010309278,0.010309278,0.03976436,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.013254787,0.002945508,0.010309278,0.011782032,0.00736377,0.011782032,0.013254787,0.01472754,0.019145804,0.02503682,0.010309278,0.016200295,0.02503682,0.010309278,0.010309278,0.010309278,0.01472754,0.010309278,0.011782032,0.011782032,0.010309278,0.02209131,0.010309278,0.010309278,0.010309278,0.011782032,0.010309278,0.011782032,0.010309278,0.010309278,0.01472754,0.030927835,0.01767305,0.010309278,0.030927835,0.010309278,0.010309278,0.010309278,0.01472754,0.010309278,0.010309278,0.013254787,0.010309278
9,0.01767305,0.010309278,0.010309278,0.010309278,0.010309278,0.011782032,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.011782032,0.010309278,0.010309278,0.010309278,0.011782032,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.013254787,0.010309278,0.010309278,0.013254787,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.0
