,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,136,2,109,155,3,0,27,97,355,83,216,32
layer_1,325,398,37,11,17,6,8,293,0,472,2,0
layer_2,16,2,3,0,3,1,455,3,5,41,0,25
layer_3,0,4,6,0,8,3,0,4,10,0,10,58
layer_4,11,97,3,0,0,0,2,0,0,41,0,0
layer_5,2,1,0,15,1,55,4,152,74,3,1,0
layer_6,6,14,12,336,0,0,36,0,15,0,12,29
layer_7,3,1,3,242,0,10,12,16,34,0,15,93
layer_8,29,12,80,250,0,8,35,127,151,3,0,12
layer_9,2,7,1,320,9,0,114,4,7,69,0,2
layer_10,152,0,0,0,25,202,29,5,0,41,7,0
layer_11,353,333,0,11,131,51,0,7,9,22,160,457
