,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,30.0,5.0,5.0,0.0,0.0,0.0,6.0,18.0,19.0,29.0,10.0,16.0,3.0,11.0,13.0,0.0
layer_1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
layer_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_3,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0
layer_4,0.0,2.0,1.0,0.0,0.0,11.0,0.0,1.0,2.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0
layer_5,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_6,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,9.0
layer_7,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,1.0,2.0
layer_8,5.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
layer_9,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0
layer_10,0.0,0.0,0.0,1.0,8.0,27.0,0.0,0.0,0.0,0.0,2.0,19.0,11.0,2.0,0.0,0.0
layer_11,1.0,1.0,0.0,0.0,3.0,2.0,6.0,5.0,3.0,2.0,2.0,0.0,0.0,14.0,0.0,0.0
layer_12,0.0,0.0,1.0,6.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
layer_13,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,0.0,0.0,0.0,4.0,10.0,0.0
layer_14,0.0,0.0,1.0,4.0,18.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,34.0
layer_15,8.0,2.0,0.0,0.0,0.0,10.0,16.0,35.0,6.0,6.0,0.0,3.0,10.0,0.0,31.0,14.0
