,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,40.0,0.0,12.0,8.0,1.0,1.0,28.0,0.0,58.0,9.0,0.0,0.0
layer_1,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,63.0
layer_2,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_3,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_4,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0
layer_5,0.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
layer_6,34.0,0.0,0.0,0.0,0.0,84.0,5.0,0.0,0.0,0.0,0.0,0.0
layer_7,15.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,14.0,0.0,0.0
layer_8,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2.0,3.0
layer_9,0.0,0.0,1.0,0.0,0.0,106.0,0.0,3.0,0.0,0.0,2.0,4.0
layer_10,0.0,0.0,0.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0
layer_11,1.0,0.0,0.0,198.0,3.0,0.0,4.0,0.0,0.0,1.0,14.0,0.0
