,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,156,0,106,0,3,0,154,184,131,168,8,85
layer_1,116,169,222,7,128,72,49,117,11,7,234,0
layer_2,137,12,101,74,30,193,9,137,160,253,183,7
layer_3,7,12,77,8,7,7,82,214,164,10,7,49
layer_4,16,20,7,93,7,20,26,4,14,7,7,121
layer_5,7,7,54,9,25,7,52,7,7,7,7,7
layer_6,65,7,7,7,52,7,7,7,46,7,7,8
layer_7,189,7,7,7,7,7,7,7,8,7,7,7
layer_8,7,7,7,7,7,7,22,25,7,7,7,12
layer_9,7,7,7,19,7,7,7,7,43,7,7,7
layer_10,7,7,7,7,7,16,7,7,7,37,7,7
layer_11,15,7,7,8,7,11,7,7,150,7,7,7
