,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,66,0,71,1,23,2,59,105,59,65,49,53
layer_1,155,100,78,54,65,69,53,67,54,54,25,5
layer_2,142,54,159,207,73,104,61,61,154,104,80,54
layer_3,54,66,164,69,54,54,126,134,147,61,54,96
layer_4,75,83,54,86,54,59,54,52,53,54,54,145
layer_5,53,54,48,54,57,53,65,54,54,54,54,54
layer_6,62,54,54,54,43,54,54,54,68,54,54,54
layer_7,124,54,54,54,54,54,54,54,51,54,54,54
layer_8,54,54,54,54,54,54,53,59,54,54,54,54
layer_9,54,54,54,54,54,54,54,54,43,54,54,54
layer_10,54,54,54,54,54,54,54,54,54,59,54,54
layer_11,53,54,54,54,54,56,54,56,25,54,54,54
