,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,31,36,21,21,16,17,24,22,12,7,8,16,10,12,15,18
layer_1,35,30,21,7,19,14,6,6,8,1,6,3,2,10,4,5
layer_2,32,26,21,15,26,5,4,6,5,1,7,1,8,2,3,4
layer_3,19,31,33,21,20,4,6,9,4,2,2,1,4,4,5,0
layer_4,34,13,33,13,10,24,28,4,3,4,3,1,4,2,4,13
layer_5,36,30,20,12,13,4,3,3,5,3,5,2,2,2,2,3
layer_6,15,29,20,9,18,3,7,6,2,2,2,2,2,2,2,2
layer_7,34,17,39,6,6,21,6,4,9,5,5,4,2,2,2,2
layer_8,35,25,16,32,10,4,3,8,2,2,2,3,2,2,2,2
layer_9,30,10,5,17,11,3,5,2,3,2,2,2,2,2,2,2
layer_10,24,24,6,15,6,2,9,2,2,2,2,4,2,2,2,2
layer_11,26,9,10,4,2,7,3,3,2,2,2,2,2,3,2,2
layer_12,15,15,9,5,5,3,10,4,2,2,2,2,2,2,2,2
layer_13,23,11,4,5,5,2,2,2,2,2,3,2,2,2,2,2
layer_14,22,3,3,3,5,3,3,3,6,2,2,2,2,2,2,2
layer_15,24,24,4,2,2,2,9,2,2,2,2,2,2,2,2,2
layer_16,31,10,4,7,3,5,2,2,2,2,2,2,2,2,2,2
layer_17,28,20,12,2,8,2,8,1,3,2,2,2,2,2,2,2
layer_18,17,17,4,5,7,12,3,2,2,2,2,2,2,2,2,2
layer_19,22,22,14,6,2,8,9,2,3,2,2,2,2,2,2,2
layer_20,33,35,15,4,2,7,3,3,3,2,2,2,2,2,2,2
layer_21,27,32,10,10,3,3,3,2,2,2,2,2,2,2,9,2
layer_22,37,15,24,4,11,15,5,16,2,2,2,2,6,2,2,2
layer_23,29,26,23,22,7,17,9,11,5,6,2,4,2,3,5,3
