,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,4,25,19,33,46,38,85,52,46,32,16,81,28,40,36,41
layer_1,7,6,9,6,8,14,3,56,19,17,25,14,24,27,15,19
layer_2,7,16,17,8,12,1,3,70,19,2,8,12,8,9,10,14
layer_3,9,10,45,4,27,28,6,43,24,4,8,5,14,32,6,5
layer_4,4,59,49,23,34,51,91,18,15,3,25,8,15,13,13,20
layer_5,20,48,56,32,32,30,25,26,39,29,29,26,25,25,25,24
layer_6,29,28,37,48,33,26,63,47,25,25,25,26,25,25,25,24
layer_7,4,39,33,41,36,26,52,40,28,28,33,26,25,25,25,24
layer_8,11,50,35,44,29,30,27,25,30,27,22,25,25,25,25,25
layer_9,15,13,38,21,22,27,38,24,26,25,25,25,24,25,25,25
layer_10,38,22,22,44,46,31,43,25,25,25,25,25,25,25,25,25
layer_11,18,25,13,35,26,30,24,24,25,25,25,25,25,25,25,25
layer_12,34,20,23,33,27,30,31,26,25,24,25,25,25,25,25,25
layer_13,20,17,41,39,26,27,25,25,29,26,25,25,25,25,25,25
layer_14,52,17,25,23,24,29,26,25,26,25,25,25,24,25,25,25
layer_15,35,14,26,26,23,25,40,25,26,25,22,25,25,25,25,25
layer_16,20,14,26,28,25,28,25,25,25,25,25,25,25,25,25,25
layer_17,18,34,43,40,20,25,32,22,25,25,25,25,25,25,25,25
layer_18,23,42,49,24,22,28,24,27,25,25,25,25,25,25,27,25
layer_19,36,57,29,36,25,23,45,25,23,25,25,25,24,25,25,26
layer_20,38,65,17,27,27,28,21,38,26,25,16,25,25,25,25,25
layer_21,64,7,31,87,26,60,45,25,26,25,24,25,25,25,59,21
layer_22,54,54,98,24,33,64,31,66,25,23,25,25,8,25,25,34
layer_23,57,91,12,80,28,86,21,37,33,31,21,26,23,34,25,45
