,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,33,70,102,67,79,100,158,66,75,14,17,86
layer_1,135,91,0,106,0,60,77,171,102,97,77,97
layer_2,54,272,105,8,3,140,55,0,104,87,97,8
layer_3,76,10,75,91,134,148,59,68,12,2,0,77
layer_4,64,21,69,101,212,38,89,26,69,37,42,18
layer_5,57,27,168,10,41,67,67,125,75,28,28,80
layer_6,2,76,32,87,56,18,136,34,58,9,47,110
layer_7,87,79,62,57,65,60,57,106,60,60,112,66
layer_8,65,37,49,47,66,83,79,103,60,127,112,89
layer_9,34,64,95,101,64,69,58,52,53,50,51,106
layer_10,14,56,53,75,48,56,51,66,104,80,88,73
layer_11,76,37,58,61,87,69,55,91,41,86,58,26
