,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,5.201721,1.9137377,4.1816764,0.95135415,0.38874802,0.8418606,4.384069,4.860341,3.1485863,5.017163,2.435733,4.328482,2.3005557,5.4795046,5.6243987,0.50716895
layer_1,1.6225884,0.229487,0.20153582,0.28780386,0.098589875,0.6617221,1.250553,0.5706036,0.3836375,0.46617728,1.478418,2.1014895,0.12409385,0.22316158,0.88356584,0.0404213
layer_2,0.18537797,0.4655914,1.132001,0.19464229,1.7594014,2.6478689,0.5305254,0.696037,0.044769686,0.88344634,0.06206164,0.4363723,0.3062197,0.31314158,0.40814978,0.090636015
layer_3,0.35640192,1.0765891,2.8866265,0.61638486,2.906995,3.965313,0.81181914,1.0768851,0.12245942,0.39444837,0.46987528,2.5830152,0.17044418,0.60715735,5.189503,0.5457461
layer_4,1.8753256,0.22145042,1.0324407,0.5736026,1.4500748,2.5181682,2.2565846,1.2797819,1.6608107,0.49376726,3.9894114,3.3220296,0.15927675,0.9585172,0.8813914,3.0652282
layer_5,0.31950158,0.38644233,0.16097166,5.0277104,3.4122236,1.5644263,4.1867633,0.045342598,0.508273,2.075981,0.6587586,0.5756037,0.5362013,0.38236916,1.8219755,0.3960506
layer_6,2.5416038,1.2779049,1.6274064,1.6325511,1.4494292,6.7824717,2.8075924,0.9929871,2.5530996,1.7520653,1.6397414,6.1422515,1.7477428,0.25447953,0.91733885,4.7587733
layer_7,0.023029072,0.16141093,1.6617523,7.013912,0.5768932,1.7361875,0.24108672,0.4964129,7.2825866,0.7825188,0.008156079,0.001044517,0.08992538,3.3379414,3.29108,2.4495816
layer_8,5.3343806,0.7289604,2.8434153,5.0015626,2.518214,0.48195285,0.2984507,2.6645324,3.7367706,0.2597712,1.8882278,1.7504059,3.3515863,1.2998251,1.0196114,1.5777609
layer_9,2.8053906,4.2571025,0.29731876,0.010400973,3.584842,0.17400968,2.1584,2.3877914,0.9693828,1.5346699,0.45140463,3.3990474,1.2159119,2.3310862,0.7238469,0.40233138
layer_10,0.4286488,0.5513243,4.092084,2.3751714,7.3037896,4.9789057,2.8175962,2.4861708,3.6213522,0.8810439,2.2702017,3.9481654,3.238692,0.21097252,1.5176138,2.3217132
layer_11,0.8730756,2.5741293,0.57318574,0.9995066,2.3364336,0.30536634,3.290497,5.853869,2.5987787,2.6123676,2.5168412,0.77996224,0.27720222,8.175284,1.1923544,1.7822186
layer_12,1.4780682,1.459633,2.2672677,5.099148,3.9982226,4.6865096,1.8878928,0.06420884,0.33129665,1.0478908,0.07107323,0.3243876,2.4236522,1.932366,0.6995997,0.060642827
layer_13,2.9593172,5.688146,0.6360506,1.1829606,0.011002156,0.25081137,0.0034716544,0.0003510421,5.0776887,0.73443806,2.045555,1.4683774,2.053333,2.936526,5.7203565,0.48653394
layer_14,2.4807215,1.7079113,3.0799446,0.9737136,6.8188577,1.1512672,3.294826,3.2108963,2.3223915,1.3441107,3.8040807,5.0735645,1.6211271,0.32478157,2.3028152,4.503966
layer_15,4.8844004,2.5574877,1.2656668,0.18773718,2.005906,2.7141309,6.0078697,4.5907574,5.1099944,6.547981,0.24605818,2.9293704,4.366851,1.685586,5.2147727,0.26072955
