,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,1.0,119.0,0.0,3.0,82.0,80.0,1220.0,47.0,0.0,1331.0,0.0,1.0
layer_1,2.0,0.0,0.0,5.0,0.0,1936.0,1110.0,0.0,2.0,0.0,864.0,0.0
layer_2,4.0,0.0,59.0,389.0,7.0,37.0,54.0,5.0,2.0,1.0,37.0,2.0
layer_3,91.0,0.0,5.0,680.0,1.0,2.0,0.0,0.0,0.0,791.0,8.0,6.0
layer_4,0.0,2.0,0.0,0.0,14.0,8.0,9.0,1139.0,3.0,1160.0,17.0,2280.0
layer_5,0.0,10.0,0.0,219.0,0.0,96.0,1.0,0.0,0.0,0.0,0.0,10.0
layer_6,1914.0,0.0,110.0,3.0,1.0,0.0,1220.0,13.0,1.0,0.0,150.0,16.0
layer_7,179.0,1026.0,245.0,460.0,1220.0,351.0,1.0,72.0,230.0,1214.0,266.0,2.0
layer_8,357.0,1216.0,309.0,1232.0,37.0,9.0,89.0,256.0,1287.0,1070.0,5.0,2623.0
layer_9,102.0,51.0,34.0,1154.0,15.0,1.0,65.0,1404.0,304.0,1.0,309.0,721.0
layer_10,93.0,0.0,4.0,416.0,23.0,305.0,4.0,873.0,6.0,292.0,3.0,48.0
layer_11,46.0,38.0,29.0,71.0,1.0,981.0,27.0,38.0,0.0,152.0,0.0,507.0
