,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,1,7,34,0,0,2,0,28,39,20,38,34
layer_1,0,31,59,9,7,0,0,0,0,7,66,18
layer_2,3,1,21,0,0,6,0,39,2,0,2,0
layer_3,0,2,36,4,0,55,0,0,0,1,0,0
layer_4,0,0,18,6,0,0,0,0,1,0,0,1
layer_5,9,2,0,31,0,18,0,0,0,0,0,0
layer_6,17,3,9,4,9,0,0,0,0,0,0,0
layer_7,0,15,0,2,0,26,0,3,0,16,1,4
layer_8,0,53,0,0,0,0,0,1,0,0,0,42
layer_9,0,13,0,0,1,6,50,41,0,0,9,0
layer_10,1,2,6,8,0,0,0,3,0,57,65,31
layer_11,12,47,10,0,0,0,32,33,19,2,1,15
