,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0,5,25,0,2,5,0,5,33,11,31,28
layer_1,3,6,31,3,16,0,0,0,1,12,34,10
layer_2,3,0,12,0,0,0,0,20,2,12,6,4
layer_3,0,0,19,5,0,33,0,0,0,0,0,0
layer_4,0,0,18,9,0,0,0,0,1,0,0,6
layer_5,6,2,0,23,0,9,0,0,0,0,0,0
layer_6,27,7,11,8,15,19,0,0,0,0,0,0
layer_7,0,6,0,16,0,14,0,4,0,7,1,27
layer_8,0,35,0,0,0,0,0,1,0,0,0,21
layer_9,5,2,0,0,7,3,26,31,0,0,16,0
layer_10,1,9,3,2,0,1,0,17,0,18,29,18
layer_11,9,4,13,0,0,0,2,6,1,0,0,1
