,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,412,474,407,430,410,291,266,232,181,186,115,177,112,137,175,136
layer_1,423,459,293,164,213,108,108,201,104,86,72,69,62,76,79,85
layer_2,572,548,342,177,201,70,76,71,88,39,68,70,57,40,52,64
layer_3,498,587,497,345,116,125,102,55,157,123,59,60,72,31,82,25
layer_4,406,478,485,556,244,457,464,70,42,27,56,103,37,45,75,112
layer_5,395,409,689,184,119,36,55,21,113,24,19,18,18,17,18,24
layer_6,471,434,793,156,103,22,204,23,22,18,18,20,18,18,18,18
layer_7,397,405,540,331,347,353,279,62,101,33,30,26,18,19,18,18
layer_8,403,454,458,393,63,76,21,16,85,22,19,18,18,18,19,18
layer_9,442,469,111,224,154,79,95,26,18,18,18,18,18,18,18,18
layer_10,369,387,44,326,114,78,59,23,18,19,18,18,18,18,19,18
layer_11,473,201,281,227,28,83,18,32,19,18,19,18,18,18,18,18
layer_12,391,361,113,223,53,86,29,87,19,22,18,18,18,18,18,18
layer_13,401,305,67,164,23,41,21,32,31,24,20,18,18,18,18,18
layer_14,258,254,117,150,32,102,20,19,29,20,18,18,21,18,18,18
layer_15,508,375,83,83,33,19,207,19,20,18,23,18,18,19,18,18
layer_16,427,256,18,114,52,72,20,24,18,18,18,18,18,18,18,18
layer_17,479,324,236,106,42,32,63,90,18,18,18,18,18,18,18,19
layer_18,302,343,171,127,82,32,37,26,19,19,18,18,18,18,18,18
layer_19,502,311,539,102,49,83,240,20,18,19,18,18,19,18,19,19
layer_20,433,433,212,33,68,54,83,37,56,18,26,18,23,18,18,18
layer_21,475,361,112,189,34,51,153,18,50,19,18,18,18,18,184,48
layer_22,530,396,354,110,299,342,107,148,18,22,18,18,133,18,44,30
layer_23,589,600,271,449,275,427,282,256,42,225,141,184,81,118,120,151
