,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,187.0,16.0,183.0,24.0,216.0,208.0,159.0,9.0,161.0,178.0,181.0,129.0
layer_1,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,27.0,3.0,0.0,96.0
layer_2,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_3,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
layer_4,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
layer_5,22.0,1.0,143.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
layer_6,16.0,0.0,0.0,6.0,0.0,69.0,25.0,0.0,1.0,8.0,0.0,0.0
layer_7,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
layer_8,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,55.0
layer_9,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_10,0.0,0.0,0.0,0.0,1.0,2.0,0.0,27.0,2.0,0.0,0.0,0.0
layer_11,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
