,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,9.308193,11.889909,24.592304,41.990345,9.569635,14.542096,11.035791,9.771459,28.407154,8.805626,46.059624,26.638588
layer_1,6.708243,20.33876,6.2093062,4.132399,22.758892,12.481646,3.552592,10.355822,6.9816914,5.3898335,19.270428,3.783131
layer_2,51.665096,17.817106,2.5620563,4.895871,8.105551,2.877923,2.5585296,12.884137,5.0459247,51.66306,6.9454927,15.103469
layer_3,0.092842914,8.664162,4.8201203,27.684889,9.02383,48.013752,1.6748809,4.00738,9.477937,19.704866,13.1659155,34.52673
layer_4,9.245772,5.923621,0.91738987,1.4753556,7.5615087,18.988314,8.82185,10.130496,6.5764675,11.0708065,10.795244,15.103341
layer_5,23.25638,5.958317,2.2443435,4.4450774,7.523148,2.6110575,5.9118214,2.142591,4.401464,37.165447,29.730438,4.546531
layer_6,1.1708125,1.8641075,6.601932,10.153998,24.846952,12.342191,16.618675,3.6323075,2.6803184,35.765926,9.199698,52.65947
layer_7,11.174837,6.4979014,29.964478,1.4785858,54.042397,15.747923,2.8342173,4.929951,11.07026,20.016453,34.72662,9.567954
layer_8,4.311195,3.459006,7.7142944,10.800146,2.129872,4.7548623,15.279546,7.718278,4.258722,23.897615,10.628174,9.077623
layer_9,5.3477707,4.4420037,7.4434557,8.377367,4.8364515,7.5853353,4.034727,8.834833,6.178441,8.080285,5.7842455,4.045215
layer_10,5.1296654,3.164021,9.4989395,2.9307177,3.3429005,2.0954535,3.4987962,1.2849667,5.7593727,3.3178794,7.096986,9.0979595
layer_11,1.0168328,5.06938,8.720823,2.0137038,6.198882,8.934053,1.8849275,4.384251,9.971504,7.5476594,3.414191,2.3666341
