,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,26,15,70,7,72,47,3,26,56,0,0,87
layer_1,14,44,0,2,0,40,13,37,12,36,15,32
layer_2,62,9,5,2,7,13,12,0,33,57,70,1
layer_3,78,13,23,20,126,51,45,31,12,8,2,61
layer_4,18,37,47,13,37,11,38,6,68,65,7,23
layer_5,34,12,65,21,35,71,29,33,15,24,23,35
layer_6,5,4,8,49,41,3,25,18,16,15,47,29
layer_7,49,23,13,17,45,27,68,37,38,67,38,26
layer_8,59,16,41,46,6,46,41,53,23,101,67,29
layer_9,56,21,56,39,40,34,31,14,9,43,69,39
layer_10,6,36,20,48,27,51,19,46,33,22,11,26
layer_11,56,43,9,45,37,26,44,63,26,33,56,31
