,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,14,0,0,0,0,0,0,8,0,10,0,0
layer_1,0,1,0,25,3,0,3,0,0,0,0,0
layer_2,0,0,0,0,0,0,0,0,0,10,0,7
layer_3,0,0,4,0,0,2,3,0,0,0,0,13
layer_4,0,1,0,2,0,0,6,0,0,0,0,0
layer_5,0,2,0,4,50,3,0,1,2,5,0,0
layer_6,0,3,0,2,0,0,9,0,2,4,24,14
layer_7,4,3,21,8,1,3,12,12,4,0,30,64
layer_8,55,5,2,59,9,17,1,65,113,0,7,55
layer_9,0,0,0,4,3,0,18,5,2,0,0,19
layer_10,3,0,11,5,10,5,4,39,2,0,11,8
layer_11,1,0,0,6,16,9,2,20,24,2,9,0
