,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,89.0,246.0,1091.0,1405.0,190.0,303.0,186.0,33.0,1295.0,9.0,1741.0,433.0
layer_1,20.0,1345.0,22.0,22.0,895.0,117.0,141.0,24.0,6.0,0.0,568.0,23.0
layer_2,1532.0,977.0,1.0,0.0,37.0,225.0,6.0,45.0,33.0,1532.0,32.0,812.0
layer_3,0.0,145.0,76.0,733.0,82.0,1119.0,44.0,7.0,144.0,2349.0,1832.0,899.0
layer_4,306.0,112.0,0.0,0.0,104.0,2150.0,199.0,308.0,4.0,11.0,198.0,911.0
layer_5,1701.0,52.0,27.0,20.0,8.0,0.0,264.0,1057.0,133.0,1730.0,719.0,19.0
layer_6,3.0,10.0,87.0,183.0,135.0,1482.0,444.0,66.0,2.0,1326.0,132.0,693.0
layer_7,228.0,393.0,575.0,6.0,1116.0,300.0,32.0,39.0,40.0,620.0,2587.0,26.0
layer_8,59.0,4.0,97.0,138.0,5.0,403.0,42.0,276.0,58.0,123.0,622.0,233.0
layer_9,559.0,581.0,67.0,254.0,234.0,441.0,0.0,720.0,439.0,21.0,246.0,5.0
layer_10,62.0,15.0,174.0,7.0,68.0,4.0,298.0,38.0,552.0,13.0,797.0,97.0
layer_11,2.0,18.0,297.0,16.0,15.0,31.0,2.0,1.0,295.0,203.0,7.0,2.0
