,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,83.0,0.0,48.0,0.0,0.0,0.0,4.0,70.0,53.0,11.0,123.0,0.0
layer_1,50.0,56.0,0.0,3.0,0.0,11.0,0.0,41.0,0.0,182.0,0.0,0.0
layer_2,1.0,0.0,114.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
layer_3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,101.0
layer_4,1.0,49.0,1.0,0.0,10.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0
layer_5,149.0,1.0,0.0,29.0,0.0,0.0,0.0,233.0,5.0,0.0,0.0,0.0
layer_6,0.0,101.0,84.0,211.0,0.0,0.0,3.0,8.0,147.0,0.0,6.0,2.0
layer_7,0.0,63.0,0.0,3.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,12.0
layer_8,3.0,23.0,6.0,1.0,0.0,0.0,162.0,24.0,9.0,0.0,0.0,0.0
layer_9,13.0,2.0,36.0,219.0,0.0,0.0,0.0,0.0,98.0,28.0,0.0,2.0
layer_10,2.0,0.0,0.0,0.0,0.0,137.0,0.0,1.0,0.0,204.0,2.0,0.0
layer_11,112.0,25.0,0.0,0.0,50.0,31.0,0.0,8.0,0.0,30.0,58.0,212.0
