,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,56.0,26.0,102.0,241.0,76.0,48.0,76.0,60.0,229.0,46.0,133.0,248.0
layer_1,1.0,29.0,4.0,1.0,1.0,69.0,0.0,19.0,1.0,0.0,4.0,4.0
layer_2,100.0,13.0,1.0,0.0,24.0,0.0,2.0,40.0,0.0,95.0,7.0,40.0
layer_3,0.0,3.0,0.0,154.0,55.0,76.0,0.0,0.0,6.0,22.0,8.0,246.0
layer_4,38.0,21.0,0.0,0.0,38.0,58.0,0.0,0.0,1.0,2.0,2.0,36.0
layer_5,107.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,56.0,111.0,0.0
layer_6,0.0,3.0,0.0,10.0,110.0,7.0,4.0,5.0,0.0,457.0,0.0,129.0
layer_7,32.0,1.0,36.0,0.0,236.0,145.0,0.0,0.0,14.0,78.0,112.0,4.0
layer_8,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,59.0,4.0,0.0
layer_9,0.0,0.0,77.0,0.0,0.0,14.0,1.0,35.0,4.0,32.0,0.0,7.0
layer_10,0.0,0.0,67.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,0.0
layer_11,0.0,0.0,2.0,7.0,18.0,13.0,0.0,5.0,29.0,1.0,0.0,0.0
