,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,28,2,62,2,15,1,16,109,48,7,45,1
layer_1,3,63,136,2,65,11,53,0,7,100,39,3
layer_2,10,0,143,9,0,35,0,19,5,76,0,0
layer_3,98,0,2,34,5,0,12,1,0,58,10,8
layer_4,83,117,0,144,64,16,97,58,76,84,31,30
layer_5,0,0,0,11,0,0,0,0,0,0,48,5
layer_6,1,51,5,27,0,0,0,0,9,130,45,14
layer_7,9,4,0,28,6,4,10,1,0,0,0,0
layer_8,0,4,0,0,74,15,1,0,113,0,28,40
layer_9,0,6,0,4,1,34,0,1,117,0,0,4
layer_10,4,0,149,49,50,73,0,0,108,44,13,65
layer_11,29,142,106,8,149,3,9,0,90,0,18,153
