,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,31,0,26,0,0,0,27,41,24,27,11,32
layer_1,27,37,44,18,24,25,25,23,23,19,33,0
layer_2,43,18,24,27,24,40,31,32,38,49,39,18
layer_3,18,22,19,5,18,18,33,45,45,18,18,43
layer_4,16,22,18,29,18,20,21,13,21,18,18,20
layer_5,18,18,19,20,21,18,25,18,18,18,19,18
layer_6,27,18,18,18,28,18,18,18,18,18,18,18
layer_7,48,18,18,18,18,18,18,19,19,18,18,18
layer_8,18,18,18,18,18,18,22,28,18,18,18,18
layer_9,18,18,18,25,18,18,18,18,24,18,18,18
layer_10,19,18,19,18,18,18,18,18,18,18,18,18
layer_11,19,18,18,18,18,18,19,18,28,18,18,19
