,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,14,0,15,0,1,0,18,29,19,17,7,11
layer_1,25,16,22,11,16,16,14,15,11,10,25,0
layer_2,17,14,10,5,14,17,11,22,18,27,24,11
layer_3,11,11,8,9,12,11,10,23,13,10,11,14
layer_4,9,11,11,16,11,11,16,2,15,12,11,10
layer_5,11,11,13,11,12,11,10,11,11,11,11,11
layer_6,14,11,11,11,18,11,11,11,14,11,11,11
layer_7,20,11,11,11,11,11,11,11,11,11,11,11
layer_8,11,11,11,11,11,11,11,11,11,11,11,11
layer_9,11,11,11,12,11,11,11,11,20,11,11,11
layer_10,12,11,11,11,11,11,11,11,11,11,11,11
layer_11,11,11,11,11,11,11,11,11,11,11,11,11
