,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,0.09381948,0.020453535,0.10449088,0.0017785683,0.06847488,0.03290351,0.05646954,0.0022232104,0.023121387,0.078701645,0.08448199,0.11116052,0.078257,0.0813695,0.051133838,0.06803024,0.09693197,0.056914184,0.03423744,0.024899956,0.052912407,0.04979991,0.078257,0.0026678524,0.041796353,0.09693197,0.13606048,0.06313917,0.0,0.041351713,0.06536239,0.0133392615,0.10048911,0.0075589153,0.031569585,0.06180525,0.06091596,0.059582036,0.0066696308,0.06847488,0.041796353,0.008003557,0.025344597,0.06803024,0.01067141,0.06580702,0.004446421,0.06180525,0.09648733,0.04979991,0.09381948,0.073810585,0.073810585,0.07069809,0.045798134,0.018674966,0.035571367,0.04713206,0.07647844,0.073810585,0.0644731,0.041796353,0.05646954,0.06358381,0.044019565,0.041796353,0.078257,0.08626056,0.11694086,0.0048910626,0.06669631
1,0.0017785683,0.02134282,0.039573144,0.02178746,0.018230325,0.022676745,0.056914184,0.13606048,0.023121387,0.036016006,0.0057803467,0.033348154,0.012005336,0.016896399,0.031124944,0.006224989,0.012449978,0.02578924,0.029791018,0.008892842,0.018230325,0.0026678524,0.0017785683,0.029346377,0.008003557,0.009337483,0.020008894,0.0075589153,0.05380169,0.0048910626,0.0057803467,0.0035571365,0.01734104,0.01289462,0.0022232104,0.020453535,0.0022232104,0.016007114,0.024455313,0.02356603,0.015562472,0.005335705,0.015117831,0.012005336,0.009782125,0.024455313,0.018230325,0.0035571365,0.05558026,0.0057803467,0.031124944,0.015117831,0.020453535,0.0066696308,0.06491774,0.06536239,0.02178746,0.02134282,0.013783904,0.0022232104,0.020453535,0.007114273,0.027123166,0.01956425,0.015562472,0.040462427,0.0133392615,0.022676745,0.07781236,0.01911961,0.0048910626
2,0.0040017786,0.014673188,0.02801245,0.02178746,0.01956425,0.080035575,0.031569585,0.02134282,0.07025345,0.018674966,0.024010671,0.027123166,0.01734104,0.029346377,0.016007114,0.020898176,0.0075589153,0.027567808,0.024899956,0.022232102,0.08759449,0.03201423,0.02178746,0.020453535,0.020453535,0.028457092,0.01289462,0.024899956,0.0031124945,0.015117831,0.016007114,0.033792797,0.048465986,0.01956425,0.022232102,0.036905292,0.0075589153,0.016007114,0.022676745,0.024455313,0.0031124945,0.02134282,0.115606934,0.022232102,0.03201423,0.018674966,0.024010671,0.014673188,0.0026678524,0.011116051,0.03468208,0.054246332,0.044908848,0.016896399,0.01734104,0.118274786,0.024455313,0.10449088,0.03468208,0.02801245,0.06091596,0.035571367,0.029346377,0.023121387,0.018230325,0.035571367,0.041796353,0.037794575,0.028457092,0.029346377,0.016007114
3,0.0133392615,0.011560693,0.016451756,0.024899956,0.014228546,0.026233882,0.01067141,0.014673188,0.0133392615,0.020898176,0.04713206,0.0066696308,0.014673188,0.01289462,0.016007114,0.011560693,0.01289462,0.009782125,0.012449978,0.011560693,0.014673188,0.012449978,0.0133392615,0.016896399,0.012449978,0.060471322,0.045798134,0.0475767,0.01289462,0.030680303,0.028457092,0.0133392615,0.012005336,0.013783904,0.01289462,0.012005336,0.035571367,0.011116051,0.0035571365,0.018230325,0.014673188,0.016451756,0.0133392615,0.008003557,0.016007114,0.01289462,0.012005336,0.01289462,0.016896399,0.014228546,0.01956425,0.012449978,0.013783904,0.02801245,0.01289462,0.01067141,0.01067141,0.016451756,0.018230325,0.024010671,0.01911961,0.014228546,0.014228546,0.039573144,0.011560693,0.01067141,0.020453535,0.01734104,0.01067141,0.016896399,0.0133392615
4,0.018230325,0.018674966,0.018230325,0.02801245,0.01911961,0.018230325,0.01734104,0.018230325,0.018230325,0.018674966,0.01911961,0.017785683,0.018674966,0.018674966,0.01911961,0.018230325,0.020898176,0.018674966,0.018674966,0.018674966,0.018674966,0.018674966,0.01911961,0.018674966,0.018230325,0.018230325,0.018230325,0.031569585,0.018230325,0.01911961,0.01289462,0.018674966,0.018674966,0.018230325,0.017785683,0.026233882,0.018230325,0.020898176,0.024010671,0.018674966,0.018230325,0.018230325,0.017785683,0.016896399,0.018230325,0.06002668,0.01734104,0.018674966,0.018674966,0.018674966,0.018674966,0.018230325,0.018674966,0.01911961,0.01956425,0.018230325,0.0133392615,0.018230325,0.018674966,0.018674966,0.10582481,0.018230325,0.018230325,0.018674966,0.018230325,0.018674966,0.018230325,0.016451756,0.018674966,0.018674966,0.018230325
5,0.018230325,0.018230325,0.018674966,0.018230325,0.018230325,0.018674966,0.029346377,0.018230325,0.020453535,0.018674966,0.018230325,0.018674966,0.018674966,0.018230325,0.018230325,0.018674966,0.018674966,0.018230325,0.018674966,0.01911961,0.020453535,0.018230325,0.018230325,0.018674966,0.018230325,0.018230325,0.020008894,0.018230325,0.018674966,0.018674966,0.018674966,0.018230325,0.01956425,0.018674966,0.018230325,0.020453535,0.018230325,0.018674966,0.017785683,0.018674966,0.018674966,0.022232102,0.018674966,0.018230325,0.018230325,0.018674966,0.018230325,0.018674966,0.018230325,0.018230325,0.018674966,0.018674966,0.01956425,0.018230325,0.018230325,0.018230325,0.01956425,0.018674966,0.018674966,0.018674966,0.018230325,0.018674966,0.020008894,0.018230325,0.018674966,0.018674966,0.018230325,0.018230325,0.018674966,0.018230325,0.018674966
6,0.01956425,0.023121387,0.018230325,0.018674966,0.018230325,0.020453535,0.018230325,0.017785683,0.01911961,0.018230325,0.015117831,0.017785683,0.018230325,0.018230325,0.018674966,0.018674966,0.018230325,0.018230325,0.018674966,0.03245887,0.03423744,0.018230325,0.02134282,0.018230325,0.018674966,0.020898176,0.01956425,0.018230325,0.018230325,0.018230325,0.01911961,0.018230325,0.018230325,0.018230325,0.020008894,0.01911961,0.044464204,0.018230325,0.018230325,0.01956425,0.01911961,0.018674966,0.020453535,0.018230325,0.018674966,0.020008894,0.018674966,0.020008894,0.040462427,0.024899956,0.020008894,0.018674966,0.018674966,0.018230325,0.018230325,0.018674966,0.008448199,0.018230325,0.018230325,0.07603379,0.018674966,0.0391285,0.018674966,0.026233882,0.01956425,0.018674966,0.018230325,0.018674966,0.020453535,0.018230325,0.018674966
7,0.018230325,0.011560693,0.020453535,0.018230325,0.018230325,0.018230325,0.01956425,0.018230325,0.018674966,0.017785683,0.018674966,0.035126723,0.018674966,0.020008894,0.028901733,0.018230325,0.01911961,0.018230325,0.018230325,0.016451756,0.01911961,0.018230325,0.01911961,0.018674966,0.018230325,0.018674966,0.018674966,0.018230325,0.018674966,0.020453535,0.018230325,0.018230325,0.01911961,0.022232102,0.018674966,0.01956425,0.01956425,0.020453535,0.016007114,0.018230325,0.02134282,0.020453535,0.018230325,0.01734104,0.01956425,0.01911961,0.01911961,0.020898176,0.022232102,0.018674966,0.018674966,0.020008894,0.018674966,0.01734104,0.018230325,0.018230325,0.01911961,0.017785683,0.018230325,0.01911961,0.018674966,0.018230325,0.018674966,0.01911961,0.017785683,0.017785683,0.018230325,0.018230325,0.01911961,0.018674966,0.01911961
8,0.014228546,0.018230325,0.01734104,0.023121387,0.020453535,0.018230325,0.015117831,0.01911961,0.018230325,0.018230325,0.036905292,0.018674966,0.02134282,0.018674966,0.018674966,0.018674966,0.018230325,0.06269453,0.017785683,0.01911961,0.018674966,0.01956425,0.018230325,0.018230325,0.018230325,0.018674966,0.018230325,0.01911961,0.10493553,0.0057803467,0.01911961,0.016896399,0.039573144,0.018230325,0.018230325,0.020008894,0.016007114,0.028901733,0.018230325,0.02178746,0.018230325,0.01911961,0.018230325,0.02356603,0.042240996,0.018674966,0.018230325,0.018230325,0.02178746,0.022676745,0.018674966,0.018230325,0.023121387,0.018230325,0.018230325,0.016451756,0.02178746,0.018674966,0.016451756,0.01911961,0.01911961,0.023121387,0.024010671,0.018230325,0.018230325,0.018230325,0.027123166,0.020453535,0.017785683,0.036016006,0.018674966
9,0.01911961,0.018230325,0.06936416,0.020453535,0.018674966,0.018230325,0.09782125,0.018230325,0.018674966,0.018230325,0.018674966,0.018230325,0.018230325,0.018230325,0.018230325,0.018674966,0.018230325,0.02356603,0.018230325,0.01734104,0.018230325,0.018674966,0.018674966,0.020453535,0.02134282,0.018230325,0.018674966,0.018230325,0.018230325,0.018230325,0.014228546,0.018230325,0.018674966,0.018230325,0.018230325,0.025344597,0.018230325,0.018230325,0.018230325,0.018230325,0.028901733,0.024899956,0.018230325,0.018230325,0.018674966,0.017785683,0.030680303,0.018230325,0.018230325,0.018230325,0.018674966,0.01911961,0.018230325,0.017785683,0.12761228,0.01956425,0.018674966,0.02134282,0.018230325,0.023121387,0.01911961,0.018230325,0.02134282,0.018674966,0.01911961,0.018674966,0.020453535,0.018674966,0.020453535,0.018674966,0.0
10,0.04535349,0.018230325,0.01911961,0.018674966,0.01911961,0.01956425,0.027123166,0.01911961,0.022232102,0.01911961,0.01911961,0.018674966,0.01911961,0.018674966,0.020008894,0.018674966,0.024010671,0.01956425,0.018674966,0.01911961,0.10315696,0.01911961,0.020898176,0.027123166,0.020453535,0.040462427,0.018674966,0.029346377,0.018674966,0.018674966,0.02178746,0.02356603,0.018674966,0.024455313,0.01911961,0.022232102,0.040017787,0.033792797,0.01911961,0.018674966,0.018674966,0.018230325,0.01956425,0.01911961,0.018674966,0.01956425,0.02356603,0.018230325,0.01911961,0.01956425,0.018674966,0.018230325,0.020453535,0.018674966,0.018674966,0.022232102,0.02178746,0.01911961,0.020898176,0.01911961,0.020898176,0.01911961,0.02801245,0.018674966,0.018674966,0.018230325,0.048465986,0.020453535,0.01911961,0.018674966,0.01956425
11,0.018674966,0.018674966,0.017785683,0.02134282,0.018230325,0.018674966,0.018230325,0.01956425,0.028901733,0.018674966,0.0008892841,0.018674966,0.01734104,0.031124944,0.018674966,0.018230325,0.11783015,0.031569585,0.020008894,0.018674966,0.01956425,0.01956425,0.01911961,0.03201423,0.018230325,0.02134282,0.018674966,0.01911961,0.03245887,0.017785683,0.018230325,0.01911961,0.018230325,0.044019565,0.018230325,0.018674966,0.024010671,0.02578924,0.01911961,0.018674966,0.018674966,0.020453535,0.018230325,0.018674966,0.018674966,0.015117831,0.018230325,0.018230325,0.01911961,0.067585595,0.018230325,0.022676745,0.035126723,0.1320587,0.018230325,0.018230325,0.020008894,0.01911961,0.020898176,0.02356603,0.018230325,0.020898176,0.046687417,0.01956425,0.018230325,0.018230325,0.0391285,0.018674966,0.018230325,0.022232102,0.018674966
12,0.018674966,0.041351713,0.018230325,0.018674966,0.041796353,0.020898176,0.01956425,0.02801245,0.018674966,0.018674966,0.018674966,0.018230325,0.018674966,0.018674966,0.02178746,0.01956425,0.018674966,0.023121387,0.030235661,0.020453535,0.020008894,0.018230325,0.018230325,0.022676745,0.020008894,0.01956425,0.01911961,0.028457092,0.027567808,0.018674966,0.08626056,0.018674966,0.018674966,0.022676745,0.02134282,0.02578924,0.02134282,0.018230325,0.018230325,0.018230325,0.018674966,0.018230325,0.01911961,0.018230325,0.018674966,0.01911961,0.018230325,0.017785683,0.020008894,0.018674966,0.018674966,0.0008892841,0.020008894,0.018674966,0.018230325,0.030235661,0.018230325,0.01956425,0.024899956,0.018230325,0.01956425,0.033348154,0.018674966,0.018674966,0.01956425,0.01956425,0.018230325,0.01911961,0.018674966,0.018230325,0.01911961
13,0.01911961,0.02356603,0.018674966,0.018230325,0.018674966,0.018674966,0.018230325,0.01956425,0.020898176,0.01911961,0.008892842,0.02578924,0.020898176,0.018230325,0.018674966,0.018230325,0.02134282,0.01911961,0.020008894,0.020008894,0.018674966,0.01911961,0.020008894,0.020898176,0.018674966,0.03290351,0.018674966,0.018230325,0.033792797,0.022232102,0.01911961,0.027567808,0.023121387,0.01911961,0.018674966,0.01911961,0.01956425,0.01911961,0.01956425,0.018674966,0.020008894,0.02178746,0.01911961,0.020453535,0.01956425,0.018230325,0.018230325,0.018230325,0.033792797,0.01911961,0.01911961,0.02134282,0.01956425,0.018674966,0.018230325,0.020008894,0.018674966,0.018674966,0.020453535,0.018230325,0.018230325,0.01956425,0.01911961,0.018230325,0.018230325,0.018674966,0.044019565,0.01956425,0.048021343,0.018230325,0.020008894
14,0.018230325,0.018674966,0.018230325,0.018230325,0.018674966,0.018674966,0.018674966,0.018674966,0.018230325,0.01911961,0.018230325,0.018230325,0.018230325,0.018230325,0.018230325,0.018674966,0.018230325,0.018230325,0.018674966,0.01911961,0.018674966,0.018230325,0.018230325,0.018674966,0.018230325,0.01956425,0.018230325,0.018230325,0.018674966,0.04979991,0.018230325,0.018230325,0.018674966,0.018230325,0.018230325,0.018230325,0.0,0.018674966,0.018230325,0.018674966,0.018230325,0.018230325,0.018230325,0.01911961,0.017785683,0.16629612,0.020008894,0.018674966,0.018230325,0.018230325,0.018230325,0.018230325,0.018230325,0.018674966,0.018230325,0.018674966,0.018230325,0.018674966,0.01911961,0.018230325,0.018674966,0.018230325,0.01911961,0.018230325,0.018230325,0.018230325,0.020453535,0.020453535,0.018230325,0.018674966,0.018230325
15,0.018230325,0.018674966,0.018230325,0.018674966,0.018674966,0.018230325,0.018230325,0.018674966,0.020453535,0.01911961,0.018674966,0.020453535,0.018674966,0.018230325,0.018674966,0.020453535,0.018230325,0.018230325,0.018674966,0.018230325,0.018674966,0.0,0.018674966,0.018230325,0.018230325,0.018674966,0.018230325,0.018230325,0.018230325,0.018674966,0.018674966,0.01911961,0.018674966,0.01911961,0.018230325,0.018230325,0.029791018,0.018230325,0.01956425,0.018230325,0.024455313,0.018230325,0.018674966,0.018674966,0.018674966,0.018230325,0.018230325,0.018230325,0.018674966,0.018230325,0.018674966,0.018674966,0.018230325,0.017785683,0.018230325,0.018230325,0.018230325,0.018674966,0.018674966,0.018674966,0.018674966,0.018674966,0.018674966,0.018230325,0.018230325,0.018230325,0.018230325,0.020453535,0.018230325,0.058692753,0.025344597
16,0.01911961,0.018674966,0.020898176,0.018674966,0.018230325,0.020008894,0.018674966,0.018230325,0.01911961,0.018230325,0.020008894,0.018230325,0.018230325,0.020898176,0.022232102,0.018674966,0.01956425,0.018674966,0.018674966,0.018674966,0.01911961,0.01956425,0.020453535,0.018230325,0.01911961,0.01911961,0.01911961,0.018674966,0.018674966,0.018674966,0.022676745,0.018230325,0.018674966,0.008448199,0.018674966,0.018230325,0.022232102,0.018674966,0.018674966,0.018230325,0.018230325,0.018230325,0.018230325,0.018230325,0.01911961,0.018674966,0.01911961,0.018674966,0.020453535,0.018674966,0.018674966,0.018674966,0.018674966,0.018674966,0.011116051,0.018674966,0.018230325,0.018674966,0.018230325,0.01911961,0.018230325,0.046687417,0.018674966,0.018674966,0.02134282,0.018230325,0.018674966,0.018230325,0.018230325,0.020008894,0.02356603
