,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,35,31,54,74,56,72,76,21,58,28,46,38,57,40,70,36
layer_1,95,14,31,37,69,30,5,15,23,21,35,57,61,69,27,24
layer_2,53,25,56,59,47,75,100,105,38,98,37,44,82,46,33,32
layer_3,36,41,36,36,36,68,36,36,36,36,36,36,37,37,36,38
layer_4,36,36,36,36,36,42,36,39,36,36,36,37,36,36,32,36
layer_5,82,37,81,36,36,36,44,36,42,36,36,36,36,36,36,36
layer_6,36,39,36,36,41,38,36,36,36,36,36,36,36,36,36,36
layer_7,36,72,36,36,37,36,36,36,36,36,36,41,36,37,37,36
layer_8,36,36,36,36,36,36,37,36,36,36,36,44,37,36,36,36
layer_9,36,36,44,36,36,78,36,36,36,36,37,36,36,37,36,36
layer_10,36,35,36,36,38,36,36,36,36,35,36,38,36,36,36,36
layer_11,36,36,36,36,43,40,36,36,36,36,35,46,43,36,37,38
layer_12,36,36,36,36,36,36,35,48,36,36,36,36,73,39,36,36
layer_13,37,36,36,36,38,35,36,36,36,36,36,36,36,36,74,36
layer_14,36,35,36,36,36,36,36,36,44,84,36,36,36,36,36,36
layer_15,36,36,36,34,36,36,36,36,36,36,36,36,36,83,37,36
layer_16,36,42,36,36,36,36,36,36,36,36,36,30,36,37,36,36
layer_17,36,36,34,36,36,36,36,36,36,36,36,36,36,36,36,36
layer_18,35,36,36,37,38,36,36,35,35,37,36,36,36,36,36,36
layer_19,49,35,36,36,40,36,36,36,36,36,36,36,36,36,36,36
layer_20,36,36,36,36,33,36,36,36,36,36,38,37,35,39,49,28
layer_21,36,36,36,36,36,37,36,36,36,35,35,37,37,36,36,36
layer_22,36,38,33,36,36,36,36,36,34,36,36,36,36,36,36,35
layer_23,36,36,36,35,39,36,36,36,36,36,36,36,36,36,36,36
layer_24,36,36,73,36,36,36,36,36,38,36,35,36,37,36,36,36
layer_25,36,37,36,36,37,36,36,36,36,36,39,36,36,37,36,36
layer_26,36,33,34,35,36,36,36,36,36,36,38,36,36,36,36,38
layer_27,36,36,22,37,36,36,36,34,36,36,36,36,35,36,36,36
