,0,1,2,3,4,5,6,7,8,9,10,11
0,0.17107458,0.08233959,0.10324351,0.026210258,0.098223895,0.09686344,0.1160766,0.14067589,0.0846292,0.09146451,0.086344525,0.08411559
1,0.060122706,0.105105855,0.014693118,0.048776925,0.26196742,0.07253558,0.10053235,0.43657464,0.0033693353,0.036287382,0.056526884,0.03545056
2,0.07595459,0.06224711,0.49629527,0.023473639,0.045047667,0.049979493,0.0015434739,0.04235071,0.033178482,0.49629465,0.10119231,0.021430837
3,0.016094629,0.06863808,0.066727795,0.035832487,0.028841779,0.059628814,0.010858186,0.04500415,0.028714,0.15317048,0.40516084,0.29639018
4,0.09983937,0.051906127,0.049654443,0.040288012,0.0040371297,0.03098413,0.01610349,0.15660289,0.046171762,0.15512773,0.029278498,0.35862562
5,0.04044453,0.04072355,0.025312336,0.003970236,0.021698058,0.058529444,0.09556892,0.26144698,0.060016304,0.06707085,0.019078633,0.05845479
6,0.28661972,0.043985516,0.19628985,0.233389,0.03887096,0.020006359,0.043131754,0.0017110069,0.042959273,0.10180233,0.07301216,0.06938545
7,0.053582564,0.046731394,0.04728701,0.16138738,0.11960201,0.08083289,0.01993882,0.07912377,0.040678415,0.16928332,0.025599368,0.06940791
8,0.017923458,0.0512034,0.057157762,0.028714726,0.09709282,0.09558794,0.0074529103,0.020212913,0.153729,0.17436692,0.029242372,0.01211428
9,0.029573843,0.052400842,0.06825841,0.0756358,0.070324756,0.065535724,0.030676944,0.06277612,0.014484427,0.07374912,0.044204395,0.02568676
10,0.033701193,0.010102902,0.010854224,0.0031803357,0.037609983,0.0039902995,0.018827222,0.030541524,0.013242404,0.020606559,0.006092224,0.01458605
11,0.0005362919,0.00091414555,0.004610706,0.0024996975,0.0021979734,0.0070248125,0.0006723561,0.009524608,0.0022498562,0.0010049402,0.027970389,0.010354516
