,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,491,364,262,424,236,296,401,287,222,305,35,322,277,257,22,214
layer_1,246,673,226,608,181,175,177,249,215,110,67,89,180,250,143,173
layer_2,326,705,290,137,128,248,63,447,103,42,65,124,238,62,47,48
layer_3,892,221,468,327,253,357,64,119,99,32,37,26,51,57,62,21
layer_4,378,934,77,207,259,375,517,192,148,39,219,30,51,33,94,45
layer_5,337,726,577,186,142,453,22,21,24,36,18,14,118,15,12,23
layer_6,417,845,229,876,217,43,126,253,16,12,12,13,13,12,12,39
layer_7,330,837,11,366,4,828,223,186,49,87,22,15,12,12,12,12
layer_8,492,38,740,795,216,507,34,31,96,15,14,12,12,12,12,12
layer_9,964,374,36,228,240,44,237,12,12,12,12,12,17,12,12,12
layer_10,894,596,97,463,199,104,619,30,12,12,12,16,12,12,11,12
layer_11,599,420,211,63,14,169,14,40,13,12,13,12,12,12,12,12
layer_12,862,718,429,233,135,20,51,79,13,20,12,12,12,12,12,12
layer_13,595,665,485,75,25,15,12,16,38,14,24,12,12,12,17,12
layer_14,691,566,23,70,33,42,14,13,55,18,12,12,14,12,12,15
layer_15,574,927,518,34,24,14,98,20,17,12,75,12,12,12,12,13
layer_16,958,730,16,109,29,83,13,14,12,12,12,12,12,12,12,14
layer_17,382,732,376,803,36,15,22,141,12,12,12,12,12,13,12,12
layer_18,947,346,73,130,93,13,12,12,13,12,12,14,12,12,17,12
layer_19,750,679,149,80,16,136,92,13,13,12,12,12,18,12,12,13
layer_20,656,512,198,16,67,67,54,29,22,12,14,12,12,12,12,12
layer_21,892,625,394,541,20,26,39,12,33,12,12,12,12,12,72,16
layer_22,852,389,558,24,728,73,109,230,12,13,12,12,75,12,12,20
layer_23,968,650,598,883,121,638,137,296,23,131,51,46,20,17,58,60
