,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,31,0,204,16,36,9,17,0,2,1,83,5
layer_1,7,281,429,11,7,26,255,0,12,287,127,1
layer_2,61,0,0,16,2,189,1,0,91,360,0,0
layer_3,0,0,0,34,24,2,121,0,9,0,43,35
layer_4,400,23,6,10,348,298,463,61,260,403,56,89
layer_5,1,0,0,9,0,4,0,2,2,0,12,53
layer_6,0,9,49,317,1,0,3,0,121,0,60,7
layer_7,2,0,0,199,2,62,7,1,1,0,0,0
layer_8,0,8,6,0,136,61,0,0,34,0,24,62
layer_9,0,210,1,5,0,249,0,0,379,0,2,8
layer_10,8,0,176,200,47,80,9,1,418,8,0,127
layer_11,170,272,230,17,485,18,53,8,458,2,100,16
