,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,10,62,11,55,39,11,19,6,54,65,37,75
layer_1,58,55,16,0,12,3,56,31,41,54,0,2
layer_2,10,0,2,1,0,0,45,42,0,65,2,3
layer_3,2,18,59,4,0,0,0,0,35,0,0,16
layer_4,3,1,2,1,4,0,1,0,7,0,0,0
layer_5,1,0,0,1,3,3,0,16,5,0,0,0
layer_6,0,7,0,97,0,0,0,0,2,1,4,2
layer_7,2,0,0,55,0,0,0,0,9,0,0,43
layer_8,3,14,0,11,0,1,9,10,27,2,0,0
layer_9,0,0,0,98,0,0,2,0,4,4,0,0
layer_10,63,0,0,0,0,15,0,2,0,18,0,0
layer_11,121,83,0,48,6,5,0,9,0,1,26,59
