,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,42.0,2.0,69.0,0.0,13.0,0.0,4.0,79.0,24.0,0.0,34.0,0.0
layer_1,2.0,26.0,108.0,0.0,29.0,5.0,5.0,0.0,5.0,52.0,20.0,10.0
layer_2,0.0,0.0,112.0,8.0,1.0,1.0,0.0,12.0,0.0,15.0,0.0,0.0
layer_3,113.0,0.0,8.0,7.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,6.0
layer_4,37.0,99.0,2.0,117.0,117.0,53.0,7.0,5.0,70.0,20.0,12.0,2.0
layer_5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,113.0,26.0
layer_6,0.0,109.0,1.0,118.0,1.0,0.0,0.0,0.0,11.0,76.0,19.0,1.0
layer_7,2.0,68.0,0.0,10.0,2.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0
layer_8,0.0,35.0,0.0,0.0,131.0,8.0,0.0,0.0,134.0,1.0,39.0,16.0
layer_9,0.0,51.0,0.0,0.0,2.0,65.0,38.0,0.0,131.0,0.0,0.0,17.0
layer_10,15.0,0.0,130.0,74.0,5.0,7.0,0.0,0.0,33.0,125.0,3.0,90.0
layer_11,31.0,68.0,75.0,2.0,110.0,2.0,7.0,0.0,116.0,0.0,34.0,120.0
