,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,45,61,66,132,46,141,145,20,102,42,65,64,104,26,135,30
layer_1,96,13,18,54,163,56,4,25,49,30,81,43,119,138,16,30
layer_2,62,9,8,129,66,12,105,100,14,78,49,60,102,14,39,46
layer_3,23,23,23,49,23,114,23,24,23,23,23,23,23,23,23,25
layer_4,23,23,23,23,23,22,23,24,23,23,23,23,23,23,23,23
layer_5,56,23,66,23,23,26,26,23,23,23,23,23,23,23,23,23
layer_6,25,25,23,23,27,23,23,23,23,23,23,23,23,23,23,23
layer_7,23,93,23,23,23,23,23,23,23,23,23,29,23,98,23,29
layer_8,23,23,23,23,23,23,25,23,23,23,23,23,23,23,23,23
layer_9,23,23,23,23,22,71,23,23,23,25,23,23,23,23,24,23
layer_10,23,23,23,26,77,23,23,23,23,23,23,43,23,23,25,23
layer_11,23,23,23,23,40,28,22,23,23,23,20,57,23,23,23,23
layer_12,23,23,23,23,23,23,23,76,23,23,23,31,34,48,23,23
layer_13,23,23,23,23,23,17,23,23,23,23,23,23,23,23,23,23
layer_14,23,23,23,23,23,23,23,23,45,155,23,23,23,23,23,23
layer_15,23,23,23,15,23,23,23,23,23,23,23,23,38,41,24,23
layer_16,23,23,23,24,23,23,58,23,23,23,27,23,23,23,23,23
layer_17,23,23,23,23,23,23,21,22,23,23,23,23,23,23,23,20
layer_18,23,23,23,23,23,23,23,23,23,38,23,34,23,23,23,23
layer_19,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23
layer_20,23,23,23,23,23,23,23,23,23,23,23,23,23,23,155,23
layer_21,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23
layer_22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
layer_23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
layer_24,23,23,23,23,23,23,23,23,23,23,23,23,45,24,23,23
layer_25,23,23,23,23,23,23,23,23,23,23,23,23,23,26,23,23
layer_26,23,23,23,23,23,23,23,23,23,23,26,23,23,23,23,24
layer_27,22,23,6,50,23,24,23,24,23,23,23,23,23,23,23,23
