,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,27.038258,0.84408164,26.936867,2.1577418,9.1038065,0.725333,26.5266,27.818508,25.959341,28.900312,21.373974,24.420769
layer_1,25.860128,26.418673,30.061676,17.26537,26.99522,22.428997,22.578983,28.510693,20.565182,18.882797,31.360651,2.6861618
layer_2,17.711119,18.371218,10.263088,14.599792,12.790454,19.420612,15.975649,24.459137,18.661629,29.165226,31.68958,18.424492
layer_3,6.8733654,13.636294,5.563893,5.4963603,11.726034,17.431551,13.750182,17.836132,10.555251,10.924328,14.920548,14.659251
layer_4,7.1068654,10.840469,11.463842,17.549318,9.289706,10.050152,20.031467,13.392995,16.07086,13.752159,8.773124,0.052480884
layer_5,11.230028,7.0797224,11.740567,14.203371,9.983403,8.065613,4.5786457,7.689205,10.425503,10.552434,10.392907,9.760835
layer_6,11.961057,8.873762,11.068975,10.420161,19.122662,12.752875,10.57337,14.997238,6.3424582,7.286408,12.529647,9.750415
layer_7,5.814716,8.318951,7.2425776,9.77915,8.883873,12.056137,9.303164,8.681895,9.007475,7.790066,7.6284165,9.310598
layer_8,9.816674,8.725123,9.9753685,9.036061,7.3296485,10.137871,20.33651,8.570617,9.399575,8.125821,11.842712,18.33956
layer_9,8.718982,7.3086524,9.318502,10.396079,8.177415,8.732542,8.022025,9.640177,19.057331,8.124011,7.4473763,9.074616
layer_10,10.891005,10.777209,8.870667,7.99856,9.719003,9.0112295,8.501361,9.321391,9.878792,9.46574,9.051785,8.594829
layer_11,18.00357,10.028363,10.165298,12.991228,11.3174,17.601147,10.948315,11.192256,25.487509,9.574404,9.294776,9.956208
