,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,26.745253,2.9833813,23.68501,1.5208051,10.885769,3.480362,27.375307,27.249613,22.358324,25.536118,19.649464,22.809229
layer_1,25.772032,27.740517,28.94489,16.116632,26.354452,17.718916,19.476858,25.690466,19.177998,18.052044,30.53227,4.628197
layer_2,24.10763,17.514486,23.47373,25.727243,15.9278345,29.634596,17.991821,24.572863,34.54528,43.470123,34.06975,19.802282
layer_3,10.166384,20.88578,18.651861,11.585189,11.406558,16.898724,20.115622,42.886616,25.067501,13.747399,16.27736,26.05809
layer_4,11.909961,16.123001,11.283182,28.356829,9.784522,16.988195,25.487396,13.950086,11.189351,15.95766,9.04591,29.267866
layer_5,10.355101,7.5980263,19.826403,16.01189,18.960596,10.889668,13.582994,9.165986,12.030506,11.608585,13.952934,10.152322
layer_6,20.676256,8.433118,10.519774,12.420592,18.935255,15.71637,10.594821,17.554523,19.682112,9.429503,10.359359,12.333069
layer_7,19.555405,10.160506,7.483681,10.496959,9.982605,15.77051,10.877899,9.961199,11.511288,8.683981,9.930375,9.615487
layer_8,10.000788,9.215296,9.521929,10.340352,8.328595,13.115155,13.120344,17.24864,11.859831,9.37772,12.511198,17.02881
layer_9,10.692833,7.717827,11.508627,18.05933,8.284754,8.794922,8.592996,9.503627,16.571741,9.105116,9.932978,9.157163
layer_10,12.024622,10.661901,9.18701,8.920885,9.912404,12.280115,10.509892,9.444485,8.95236,13.728375,10.05654,10.254917
layer_11,15.970266,10.857818,10.224482,13.128881,11.898393,14.66807,11.7853,10.548975,24.129045,10.648169,10.278666,10.895114
