,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,140,91,189,116,356,0,22,13,44,174,237,80
layer_1,385,147,1,6,0,24,36,495,2,349,0,0
layer_2,2,0,1,4,31,0,283,0,0,308,12,11
layer_3,1,0,486,0,2,0,63,24,1,27,0,4
layer_4,6,527,2,22,0,0,0,0,141,8,1,0
layer_5,63,0,0,15,12,10,8,161,0,6,14,0
layer_6,2,9,63,167,0,0,0,21,163,1,207,30
layer_7,0,88,348,379,1,0,50,4,5,0,49,40
layer_8,166,2,51,22,1,2,203,159,127,11,0,26
layer_9,5,20,169,315,49,275,56,13,72,149,0,170
layer_10,275,0,4,64,40,230,8,82,2,119,46,0
layer_11,437,142,1,551,412,76,6,5,8,215,97,406
