,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,203,145,382,624,230,265,1319,293,58,776,379,102
layer_1,3,3,1277,15,1105,146,29,335,5,0,6,0
layer_2,0,350,218,601,2,305,207,1138,0,0,1,1213
layer_3,0,381,0,559,300,102,3,98,70,0,893,2
layer_4,0,5,191,545,961,0,9,77,238,23,888,16
layer_5,9,66,103,222,77,11,225,251,1249,5,1243,0
layer_6,105,0,1,714,136,133,24,813,338,1273,507,57
layer_7,0,1,96,296,0,241,7,5,34,26,335,286
layer_8,1,45,9,243,73,0,331,0,7,87,3,1
layer_9,0,0,130,2,32,5,1,53,50,36,312,0
layer_10,229,1,4,163,9,32,2,15,1,15,3,5
layer_11,9,1,4,6,10,0,2,13,0,19,4,1
