,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,74,100,106,108,69,56,148,49,47,32,106,73
layer_1,92,106,1,101,2,140,103,344,94,101,129,64
layer_2,123,53,44,48,79,440,101,11,102,99,100,52
layer_3,324,20,111,49,215,54,168,327,48,3,23,98
layer_4,88,29,68,77,48,35,142,209,330,96,292,94
layer_5,139,184,51,14,346,332,395,39,47,108,21,107
layer_6,161,52,116,70,312,26,29,180,270,3,376,37
layer_7,50,95,107,288,27,150,246,28,168,114,45,32
layer_8,121,194,273,275,52,74,69,45,37,163,40,82
layer_9,172,24,47,66,107,115,168,265,31,32,215,47
layer_10,28,62,133,204,62,68,139,35,159,262,31,234
layer_11,77,51,86,56,157,120,55,179,54,89,72,78
