,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,6,9,14,8,15,19,6,16,15,1,12,11
layer_1,16,7,0,26,1,11,7,20,10,10,17,6
layer_2,11,31,1,24,9,41,8,1,7,8,7,26
layer_3,36,1,15,24,31,23,24,31,18,4,6,9
layer_4,18,10,15,18,28,11,11,20,36,24,36,15
layer_5,22,10,21,1,25,22,42,24,18,19,2,16
layer_6,14,13,7,23,28,11,17,11,19,4,40,24
layer_7,16,14,22,33,10,23,27,21,20,14,24,15
layer_8,22,17,19,26,19,9,20,11,18,26,15,19
layer_9,11,16,15,16,19,18,16,17,20,17,23,7
layer_10,12,16,17,20,12,20,13,18,18,25,14,6
layer_11,20,10,22,7,20,24,14,10,5,16,13,10
