,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,187,221,20,36,155,74,153,402,1227,186,458,349
layer_1,159,173,83,161,16,1139,811,131,312,227,235,63
layer_2,19,40,207,238,326,45,19,202,170,11,109,684
layer_3,30,157,262,736,114,1,172,17,34,93,187,30
layer_4,117,184,77,14,103,447,63,50,404,241,88,23
layer_5,185,29,9,37,205,89,42,5,110,28,49,317
layer_6,82,102,121,24,92,57,12,208,227,17,32,30
layer_7,64,28,47,29,42,124,54,4,63,22,232,13
layer_8,47,164,19,86,129,58,99,110,50,300,115,51
layer_9,29,142,130,57,42,124,168,39,105,192,205,171
layer_10,57,43,60,142,43,79,11,91,51,58,28,141
layer_11,77,111,129,18,73,195,115,181,125,186,100,132
