,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,52,44,0,68,28,10,81,164,84,55,20,108
layer_1,56,4,83,40,0,78,51,53,107,46,283,36
layer_2,1,98,56,46,68,3,6,123,83,1,86,110
layer_3,48,73,29,31,62,0,32,115,107,27,88,106
layer_4,83,37,35,11,48,26,72,70,30,45,151,5
layer_5,10,92,1,145,58,4,69,2,8,8,27,20
layer_6,49,34,44,31,58,19,3,51,33,150,119,38
layer_7,75,9,13,28,61,62,13,18,13,150,34,5
layer_8,1,32,37,32,49,32,35,31,21,15,69,49
layer_9,15,29,33,16,26,56,11,48,22,35,49,37
layer_10,9,46,29,36,27,55,15,47,26,35,16,30
layer_11,25,34,36,6,32,43,23,39,21,24,43,54
