,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,201.43707,122.973694,252.63882,53.89699,157.65999,109.85854,145.21121,62.000713,96.948875,120.21818,146.17447,31.244762
layer_1,87.942986,232.16759,70.707756,78.938805,89.9773,119.91731,108.109474,83.232376,89.57079,179.34044,130.09918,47.578426
layer_2,51.664467,84.714134,66.87534,112.93601,73.54382,43.78843,89.5966,98.276985,54.656628,45.5966,70.54423,43.379658
layer_3,243.96854,56.737453,148.59851,172.25575,240.20576,35.28842,126.27926,97.46727,97.74059,51.54583,64.54495,161.97269
layer_4,104.688644,292.11804,135.13098,417.38626,273.9772,298.4601,216.79123,98.82953,305.3058,80.24654,298.032,115.65039
layer_5,7.654949,115.42882,91.99793,81.93927,198.91833,27.41453,59.05445,76.565094,94.16935,85.20556,525.61115,300.6435
layer_6,49.405445,296.66452,165.08311,722.67737,143.3793,36.328342,26.711813,119.506805,276.76175,215.38855,115.917206,192.98175
layer_7,327.4436,201.78337,113.675385,499.89236,202.27205,401.8295,160.9321,22.579426,89.684746,148.09856,41.051704,199.10527
layer_8,19.075176,238.96123,84.240974,85.93441,614.53015,314.69028,96.368095,154.50983,738.3755,150.89005,455.31528,339.12503
layer_9,90.00761,773.6635,45.564194,149.43065,171.39293,468.79874,238.2116,168.69156,521.5973,97.38699,40.788864,383.8472
layer_10,261.80112,153.95047,737.33875,405.10815,167.4491,80.20813,208.52866,170.65845,110.23025,433.88873,162.72537,491.66595
layer_11,381.32373,90.1798,127.64214,107.03247,97.07816,93.34914,126.55649,48.717636,537.3878,35.42407,690.75055,372.4247
