,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,77,4,1,163,56,176,134,100,122,107,157,152,80,59,67,42,118,150,24,114,81,106,168,33
layer_1,110,40,100,61,31,82,172,98,100,103,48,58,7,90,43,13,139,125,100,52,70,173,74,90
layer_2,130,122,131,110,139,109,120,120,145,118,130,161,118,116,132,130,122,123,113,122,107,126,127,131
layer_3,156,153,120,98,129,110,123,108,110,121,132,121,83,83,124,139,123,140,130,124,138,145,147,147
layer_4,132,128,157,138,114,189,134,126,115,72,103,57,87,100,166,173,125,109,69,149,151,131,132,127
layer_5,151,103,120,185,226,174,26,22,56,50,87,118,122,142,123,121,162,173,156,132,129,150,99,133
layer_6,133,155,136,107,115,129,52,75,57,73,168,61,73,109,120,119,175,113,165,149,173,159,109,113
layer_7,54,38,141,101,120,95,189,170,138,158,140,169,85,128,114,141,133,159,145,177,300,115,140,145
layer_8,100,167,108,67,107,114,60,138,38,131,146,136,144,122,140,74,105,172,133,123,127,121,112,137
layer_9,116,125,108,147,138,135,51,84,33,111,113,127,128,79,152,133,103,124,101,115,43,144,89,80
layer_10,144,129,129,137,79,48,155,132,157,139,212,44,55,154,75,72,124,101,135,81,103,127,158,155
layer_11,131,126,173,124,122,107,116,110,161,133,183,154,146,123,89,173,149,132,142,121,167,105,117,112
layer_12,82,63,109,80,51,73,121,76,92,92,71,73,140,131,153,74,80,137,132,79,114,100,159,139
layer_13,78,108,66,85,48,76,42,63,97,61,92,115,69,52,39,141,53,89,94,107,108,89,72,80
layer_14,47,88,18,137,77,130,127,119,106,74,63,56,154,146,59,155,101,118,128,132,144,83,54,35
layer_15,54,115,142,146,82,128,63,83,58,50,68,38,47,34,118,114,84,89,46,30,74,79,62,99
layer_16,54,100,38,27,18,20,94,83,94,57,48,92,38,42,74,31,65,57,100,64,91,78,50,47
layer_17,134,57,96,111,89,83,57,80,55,78,112,130,45,54,92,72,33,138,40,48,45,29,84,39
layer_18,82,24,34,78,41,54,67,73,46,79,54,114,36,53,52,29,33,43,44,84,108,99,36,79
layer_19,62,58,93,66,51,66,43,26,110,82,41,91,68,38,45,41,53,74,52,48,67,31,29,22
layer_20,50,62,44,53,81,55,43,60,44,37,60,37,64,70,33,49,39,42,71,80,66,44,40,100
layer_21,33,28,48,36,29,39,23,21,22,71,71,34,44,31,47,36,40,35,53,54,81,48,53,63
layer_22,91,123,137,51,50,66,35,47,41,45,68,53,56,67,94,41,33,67,48,54,38,86,37,39
layer_23,125,136,47,63,38,83,118,143,109,112,119,89,66,82,113,65,168,126,63,64,129,78,100,119
layer_24,81,80,71,92,102,122,114,115,41,132,85,35,106,80,91,100,125,105,32,27,24,164,89,111
layer_25,62,38,58,74,80,71,92,32,105,109,79,104,39,96,48,120,116,98,134,126,129,86,48,61
layer_26,2,78,99,35,24,15,97,53,19,59,57,78,11,71,42,23,64,14,0,27,137,22,16,87
layer_27,60,69,38,40,92,82,34,23,74,49,15,0,24,32,17,59,33,48,50,39,45,43,25,72
