,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,48,31,6,51,34,78,57,40,43,69,68,74,32,30,22,41,72,59,27,38,68,65,97,17
layer_1,58,32,29,42,36,33,64,33,50,37,21,19,34,23,33,31,121,23,24,19,26,57,36,12
layer_2,54,40,40,41,42,35,47,50,88,36,40,77,41,38,63,38,40,41,38,37,36,46,46,63
layer_3,56,45,43,25,46,32,65,39,31,42,57,33,32,24,43,67,46,78,40,52,52,60,75,77
layer_4,72,55,67,56,38,105,37,45,33,17,30,19,45,27,68,86,39,31,19,76,53,52,48,46
layer_5,51,31,53,77,93,88,10,8,21,25,36,55,47,51,35,43,79,80,69,58,55,90,31,47
layer_6,42,76,51,42,36,41,17,31,16,23,64,19,20,34,50,52,55,34,66,57,95,62,39,34
layer_7,27,16,44,32,43,24,70,48,51,55,39,58,34,51,49,61,48,52,48,65,77,31,50,60
layer_8,33,94,32,29,28,50,22,40,13,35,45,38,35,47,41,28,32,81,47,38,39,45,35,35
layer_9,36,52,34,66,45,65,29,28,15,38,46,43,42,27,46,35,33,42,48,32,14,40,23,26
layer_10,62,57,46,46,20,11,42,45,60,42,80,15,32,49,41,20,33,33,34,28,36,40,60,70
layer_11,37,38,56,39,40,36,34,36,61,35,75,47,48,44,20,55,50,43,55,43,76,34,36,36
layer_12,32,28,31,31,18,24,34,26,25,32,24,22,50,42,45,24,31,52,45,29,40,54,70,52
layer_13,36,34,24,37,25,25,17,23,41,25,28,41,15,17,9,48,18,25,29,45,37,27,23,23
layer_14,19,22,9,39,28,48,53,40,41,18,16,17,46,53,20,50,21,51,37,32,41,26,18,18
layer_15,17,30,32,63,31,44,29,31,30,26,27,17,13,9,39,34,23,17,11,11,22,23,15,19
layer_16,16,33,20,12,11,9,36,24,37,24,19,38,10,11,21,11,21,16,43,36,37,20,21,17
layer_17,40,22,21,45,27,30,30,28,20,24,37,77,20,16,33,22,15,44,16,18,15,9,22,11
layer_18,32,9,11,26,15,16,21,19,12,26,16,29,15,16,21,11,10,18,15,34,26,41,10,26
layer_19,23,16,24,26,22,27,23,10,31,29,17,21,17,17,18,20,20,18,13,11,24,13,13,10
layer_20,21,19,14,20,32,26,19,22,15,16,20,16,23,23,10,16,12,11,18,24,19,14,16,34
layer_21,12,10,19,14,9,15,10,10,13,34,29,15,17,14,16,14,13,14,19,21,28,22,26,33
layer_22,37,51,81,21,15,20,15,20,15,15,26,24,17,19,24,15,13,24,17,17,15,29,14,14
layer_23,44,59,18,26,10,38,57,68,51,34,62,37,36,25,54,24,78,49,24,17,59,20,30,33
layer_24,25,24,27,31,35,49,66,39,17,53,41,16,40,27,33,29,33,39,9,12,7,60,47,37
layer_25,28,11,13,22,25,27,43,29,54,49,42,40,21,47,17,76,81,43,43,62,44,36,16,47
layer_26,6,77,31,13,17,9,36,29,9,17,20,37,18,63,28,11,35,8,0,9,52,8,9,38
layer_27,15,29,13,29,46,34,20,12,28,15,9,0,9,8,14,29,11,15,20,20,22,11,12,24
