,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0,21,0,1,3,7,121,5,0,142,0,0
layer_1,0,0,0,2,0,195,119,0,0,0,3,0
layer_2,0,0,11,2,0,1,11,1,0,1,2,0
layer_3,7,0,0,1,0,0,0,0,0,1,0,0
layer_4,0,0,0,0,2,1,0,3,0,126,3,235
layer_5,0,1,0,17,0,5,0,0,0,0,0,0
layer_6,204,0,9,0,0,0,3,1,0,0,0,0
layer_7,18,110,4,39,121,0,0,1,0,3,17,0
layer_8,38,121,29,121,4,0,7,0,142,3,0,271
layer_9,0,2,0,3,0,0,0,142,0,0,36,81
layer_10,5,0,0,1,0,33,1,84,1,0,0,1
layer_11,6,1,1,3,0,3,0,4,0,23,0,1
