,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0,161,0,0,3,80,402,28,0,290,2,0
layer_1,0,23,1,1,1,175,183,0,0,0,140,0
layer_2,2,0,0,22,0,0,29,0,0,0,2,0
layer_3,12,0,1,39,0,0,1,10,0,62,0,2
layer_4,0,0,0,0,0,0,0,187,0,118,1,370
layer_5,12,35,0,103,4,37,1,0,0,0,0,5
layer_6,335,0,85,0,12,0,202,3,0,0,35,1
layer_7,63,189,39,137,402,7,30,20,3,201,6,0
layer_8,11,400,16,405,19,0,25,7,117,57,3,359
layer_9,0,30,0,96,18,4,13,164,8,9,82,85
layer_10,11,0,5,4,5,59,40,261,0,13,2,5
layer_11,8,9,4,2,1,183,1,24,0,35,0,31
