,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,199,1,388,345,0,127,188,61,135,169,96,9
layer_1,95,190,6,102,122,19,88,72,101,73,16,62
layer_2,0,109,206,0,109,81,117,5,96,72,0,163
layer_3,135,2,110,191,140,103,156,0,120,0,0,154
layer_4,1,137,117,156,143,157,65,96,217,1,164,5
layer_5,46,0,57,0,0,120,0,0,0,0,0,129
layer_6,87,25,200,38,0,38,95,37,50,196,45,356
layer_7,0,0,0,79,170,0,0,21,16,0,0,0
layer_8,138,0,148,1,119,36,0,0,124,0,81,20
layer_9,0,35,0,0,0,0,0,0,32,0,0,0
layer_10,99,147,200,86,113,76,176,100,133,98,161,87
layer_11,277,62,34,145,1,144,182,140,471,172,191,37
