,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,14.870886,23.179613,14.782114,16.964848,13.447073,14.589457,16.822966,12.236231,21.011086,15.899034,8.483847,21.372643,20.768032,21.501923,21.666616,6.0466475,13.4925375,24.375229,8.153305,23.315384,25.039497,13.964828,9.287043,23.54675,9.809483,16.873236,19.634838,28.726992,11.903392,14.566658,18.908112,23.927124,17.895975,9.561116,22.561787,18.701488,15.350606,11.140377,14.750558,18.726425,9.422579,18.380009,10.528698,7.5170064,19.28165,15.060456,7.605797,24.054808,19.712051,14.315402,21.603539,16.752045,14.329942,26.154184,13.551534,24.373608,17.390657,21.266916,22.489311,20.29154,11.43267,13.316045,19.190329,9.27285,19.591995,20.85134,14.505052,33.038006,9.9536705,13.10096,22.424623
layer_1,13.747368,8.152484,8.687758,11.735252,16.311953,20.194561,15.424087,15.617707,26.680975,11.2642145,12.783962,10.113144,11.184641,11.59318,15.569912,12.435331,12.002294,10.187935,26.66239,15.084162,10.3908205,11.620112,14.630682,21.793985,9.563102,18.14611,19.979942,12.401042,17.078531,10.456645,11.091935,21.714094,9.763404,12.287506,29.013063,11.216323,12.8710785,12.010828,12.988636,11.851929,14.359449,9.737817,14.92517,8.964927,14.165948,12.833158,12.929549,10.730196,13.069701,13.809978,26.815165,15.470437,14.008096,17.45497,15.90723,14.367523,9.693444,9.328046,11.108085,11.331173,6.2023335,17.015938,11.159753,9.169683,15.290392,21.026789,14.361306,13.358035,37.097347,13.308242,14.973513
layer_2,11.994258,11.798519,12.476385,8.511879,15.066646,15.5594225,8.867584,10.724857,19.492754,7.7958817,13.604828,12.707299,6.7233105,10.075756,6.887455,18.837141,28.981873,11.724038,11.207457,14.481034,25.904148,12.84669,10.073258,17.42767,49.63923,8.740139,7.2338657,10.153059,3.9301953,5.5213118,9.242095,7.9772434,13.444201,12.767958,11.021158,9.087695,25.446,11.153759,4.767721,10.203527,25.376278,18.736166,7.5951495,10.4107685,11.928348,7.0432277,25.614191,8.409511,8.162122,9.558482,16.211252,46.17087,7.8810487,13.618616,13.125945,17.956387,18.284372,9.808014,9.242015,17.439087,8.310919,43.50778,12.242424,14.201012,6.982239,17.83436,10.817281,6.809394,19.859999,18.059114,31.701782
layer_3,9.841121,11.373948,11.64134,21.127844,15.780676,13.883004,11.177642,10.638547,10.937802,9.313056,10.645734,6.1768107,14.296096,9.831355,8.2500305,30.566221,9.649354,9.517568,9.371017,6.521532,9.679369,15.228661,12.958889,15.990651,8.752151,11.7263775,16.04931,14.33536,22.222628,8.434384,11.814706,10.764841,11.283287,13.042695,7.6317782,10.295142,9.996745,12.285479,27.852236,11.136109,10.113025,11.064154,11.404483,5.755725,9.310832,11.108857,9.354446,9.008807,12.657046,10.088659,10.341805,11.707359,14.401822,7.454973,11.683475,14.845875,18.283594,17.906668,9.270537,8.013042,6.926073,26.719889,10.174394,9.486241,9.440347,10.374034,33.844746,13.162614,15.093984,8.796449,12.207106
layer_4,11.14441,11.750249,12.137164,8.790018,10.124019,10.073932,7.8559604,29.666803,10.368577,10.388677,11.061181,15.132979,10.100774,10.853548,9.986421,14.364917,10.913352,10.958108,10.1946945,10.075176,10.094595,10.711703,11.026549,12.856819,10.139337,10.327426,9.585518,22.646303,10.263789,10.255409,22.67393,10.251245,10.256346,10.027603,12.176283,10.367701,9.726132,10.353262,9.923895,10.481892,10.038269,10.2291,9.867784,10.398592,12.070673,9.31656,13.869578,11.934689,10.409184,9.7747965,12.888971,11.076199,10.628695,10.041266,10.652662,10.084742,10.117576,9.554991,10.141785,9.749001,10.557073,10.203717,10.846506,10.137708,16.104591,10.068735,9.956447,9.884482,10.056879,10.106868,13.947093
layer_5,10.071564,9.891273,9.971755,10.001319,10.211659,10.003556,9.777354,9.999157,11.46819,9.987685,9.961534,9.998337,11.467578,9.972068,10.000638,10.015262,9.999841,11.837871,9.948758,10.91238,11.845674,10.042458,11.135127,11.910748,10.006674,10.911502,9.913298,10.238217,10.017368,10.128504,12.385957,14.874762,10.6189165,10.095142,13.503966,14.124282,10.89275,13.606438,13.2209,10.000178,10.000027,10.013378,10.09818,9.998322,10.001677,10.040539,10.002749,10.172194,8.916996,10.000791,11.3281355,17.565266,9.994526,12.256973,10.5484495,11.295072,10.072386,14.68455,9.834836,10.011451,10.710841,10.060564,10.133793,10.00121,10.001276,9.9398,10.002077,10.6444435,11.71793,9.991584,9.999599
layer_6,10.684197,10.191439,10.485383,10.520205,10.345776,12.914135,13.912256,17.146338,9.065328,11.609537,14.473113,11.846568,11.045419,11.855949,10.298367,10.004772,10.01628,10.470409,9.630143,10.440205,15.80443,10.268899,13.379198,18.802212,9.683505,11.471554,14.064659,10.607699,9.781566,10.818638,10.945,10.197068,10.358646,12.033245,11.856809,22.783615,8.395461,13.295553,10.929054,9.923237,11.11309,10.499397,9.972119,11.732058,9.997222,16.579208,10.239765,10.140401,8.99154,8.648763,43.702194,10.009587,13.52646,15.262062,11.505757,20.479757,5.4684153,10.156784,12.67968,7.794763,10.619083,23.591309,10.022093,10.0210495,10.012501,10.076457,10.113994,9.816487,10.13935,10.107097,15.366323
layer_7,11.123825,11.666122,12.260835,10.012851,11.492551,10.01348,10.248446,10.113056,10.071784,12.838581,12.937912,9.582256,9.996121,12.452962,13.328062,12.297519,10.3091755,10.007571,10.256138,10.23536,9.766525,17.939264,10.239639,9.9527235,10.006011,10.332454,10.002135,10.124648,11.373388,8.9155655,10.008016,10.277237,9.992004,10.148917,10.00361,10.012656,19.120289,10.439813,12.135224,9.75939,9.962778,20.144396,10.181384,7.014972,9.909439,8.110447,7.088731,8.247706,10.271673,10.398617,9.297,9.647131,15.605802,10.159554,10.486248,11.19917,10.025066,10.572136,9.996801,10.028923,15.3500595,10.266092,11.801137,9.56775,36.237457,12.695162,10.023547,10.000036,10.017828,10.975904,10.0806675
layer_8,12.463721,11.30129,36.460114,9.83784,24.001097,9.671954,14.670342,14.3600645,12.07606,10.489238,9.591644,9.835263,12.011808,11.616241,12.084706,9.9566145,9.938488,39.11279,12.081921,14.174949,12.615937,13.424374,10.445634,17.610521,11.053204,9.24189,13.101097,9.308266,10.025023,6.7039523,13.960866,12.965095,8.697433,9.665529,11.40128,14.042309,23.867378,11.720684,10.489297,17.48094,18.038538,9.910094,10.358312,11.146604,13.300134,10.467729,10.45672,9.53655,12.922058,18.432215,11.831966,17.027826,9.97286,10.9879675,10.5292845,8.625127,11.925013,10.578051,10.971367,21.53902,14.527265,10.148323,29.845453,10.85653,10.352783,9.482836,12.521795,10.02883,10.819655,10.955052,10.99927
layer_9,15.258732,10.401588,10.199142,10.027055,10.385856,9.937062,10.130892,10.131206,10.483857,10.190796,10.596424,10.461982,9.995469,10.074458,10.005819,13.93058,10.733601,10.285636,10.443403,11.730257,10.158967,10.200836,10.064938,21.019634,13.240591,10.674465,8.542169,10.462603,10.234187,10.266891,11.137819,10.269522,10.219225,10.693309,9.820128,10.1515875,10.440024,10.046638,10.330352,10.72278,10.704178,10.778104,10.279418,10.028579,10.235172,9.873445,10.26658,13.056702,10.361385,11.557974,18.351826,10.240441,10.033555,10.606641,10.964932,9.722719,10.037897,10.670833,10.054499,10.035716,10.163942,9.547594,9.422932,10.050438,10.561962,10.670411,10.056448,10.158152,10.083941,10.079582,6.4610314
