,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,56.377666,53.335983,37.648674,29.161064,29.676403,25.951132,30.253677,23.588335,31.036724,31.82352,40.094685,29.34243,36.888214,30.771801,29.599869,21.70309,36.300156,28.901978,14.586905,38.081955,27.081432,26.082123,24.241959,74.02699,21.582735,26.694365,29.666824,81.60096,13.841741,20.214499,29.761023,72.2269,29.114803,27.702488,25.01102,32.053444,33.755283,35.167477,30.326868,34.8911,32.269485,27.965082,73.27438,40.81706,32.045372,37.058567,22.101435,21.705967,38.73778,37.44382,30.24399,27.623283,32.1175,52.162273,30.687067,39.042377,28.916952,35.802967,21.24939,22.07906,30.592888,30.550497,31.607683,35.08922,28.945314,39.26819,29.716984,32.299557,31.366703,20.514467,23.151209
layer_1,23.630922,32.525776,16.854673,19.739498,38.499783,26.597391,33.918324,46.44402,22.132969,45.77447,27.584238,33.54556,20.84849,18.16475,37.575523,18.655096,21.895308,30.120358,29.808176,26.877996,25.716152,24.229214,31.175014,34.31651,22.949322,25.19758,27.721626,28.60719,55.7987,28.058996,30.735516,40.792717,38.32433,23.465904,83.60502,18.985756,38.164448,45.530598,29.724405,41.414295,33.036182,18.18461,23.964046,25.168251,25.763636,21.456888,18.483595,19.933119,35.723774,24.128925,30.051157,23.84655,23.416124,22.958021,18.927385,40.55818,19.178238,25.538078,26.555506,45.834496,7.8563404,34.919945,19.834091,23.881706,26.454485,24.731833,36.768436,18.929115,109.93876,28.512545,32.57436
layer_2,16.304247,60.656647,30.769356,23.788479,16.858896,61.45453,11.696814,35.762833,15.765928,14.127116,56.852962,18.941595,36.04235,38.17105,21.902472,15.412682,60.32255,18.035929,28.24417,37.411972,58.334072,57.388092,15.334,40.548496,24.752014,14.223714,21.81657,29.019182,10.81261,2.7314997,8.145795,20.970499,38.399143,13.94996,47.472485,39.815914,22.73597,16.47246,24.63295,37.631424,78.61003,26.90015,18.078426,14.767996,27.37514,18.694796,21.156487,17.884514,18.457136,12.201326,18.940908,26.631275,38.235775,20.872095,20.162674,19.489885,18.891766,55.18004,19.089825,14.935843,27.218311,44.227226,17.514425,32.40996,30.134922,23.448029,16.445324,4.1222744,47.71099,15.46839,14.523372
layer_3,7.818356,7.5724363,7.2843738,25.120165,27.63415,53.983456,14.749532,21.528395,9.098544,17.149462,19.824451,16.52747,33.790142,20.416225,29.62203,15.2815895,11.829959,5.9964705,10.891099,22.347599,21.552841,15.073107,11.10329,22.581877,18.700735,73.81905,23.25457,38.152424,14.753305,28.105492,28.376253,22.050648,8.591709,31.24631,9.696213,71.38756,20.379372,10.329832,85.585686,27.57727,52.178474,9.253859,20.087305,11.418644,9.30812,11.743482,6.6022243,4.936068,38.242153,21.698322,23.09477,42.862057,8.935762,87.45291,12.174761,14.615611,67.32526,49.097965,23.051937,19.99188,44.80002,14.378714,12.463177,8.104883,10.0344715,38.87748,16.667036,10.234169,11.152602,26.40709,8.488484
layer_4,8.295136,22.52487,8.621833,65.76326,11.68581,4.088012,13.396888,31.958195,6.1188374,4.745255,6.435684,11.905136,5.911188,10.459126,4.2471385,9.856008,19.309738,9.642667,7.0590796,6.410967,5.240707,4.404209,7.740544,7.9891915,4.4023933,4.5438113,6.163513,29.384851,5.7533197,6.7494364,51.423008,4.971003,5.803826,4.1499853,7.0713043,6.70037,13.628898,4.9405904,5.230942,5.4332147,4.790122,10.851952,10.851256,15.866618,7.3009343,40.007965,9.472402,16.14975,5.5807114,8.358996,10.71695,5.224963,7.0271306,4.3674755,28.686464,4.239979,6.1028953,11.194991,4.450451,6.765007,14.501236,5.1188364,7.078765,4.7683535,8.382189,5.4924884,11.915748,6.165217,7.167186,4.825142,7.9489665
layer_5,4.2391806,3.9966397,3.9962366,4.0112977,5.4268737,4.019209,4.3802223,4.001597,4.9993987,4.076654,4.0074105,4.004247,4.80605,4.0050225,4.0025496,5.2067647,4.0087376,6.185,3.9922526,4.5700455,17.186543,4.337972,7.06287,8.002805,4.258836,5.7199116,3.9975169,4.7900476,4.337876,5.594218,7.335336,9.170552,5.1836963,4.116784,12.041501,27.945332,5.542844,11.341786,8.290083,4.001502,4.0098433,3.8130186,4.2400947,4.0012383,4.009332,4.2900662,4.0183063,4.322224,3.9933329,4.0058627,5.0421124,55.88007,4.024081,5.5734086,5.569738,4.389234,4.1785097,25.524193,5.1589174,4.0173573,6.257924,4.4179893,4.312333,4.004703,4.0024257,4.0798473,4.005312,4.9496417,6.1776085,3.9984093,4.005754
layer_6,7.0591545,5.3393097,4.9953246,9.177632,7.495676,18.469736,16.957457,7.207495,15.22625,5.5363507,39.349834,19.858488,6.2577295,4.8637505,6.171667,6.4647946,4.667059,10.206398,10.949289,26.28826,12.194554,4.454583,13.649929,7.6864896,20.255741,20.5474,18.326115,5.407192,11.07623,4.597849,15.694682,5.5844536,6.063307,9.849817,10.6900215,33.20819,20.97566,6.7429495,9.829134,6.0957775,14.850683,6.355732,7.510137,8.835441,4.808366,30.977089,4.7174983,8.21838,53.80824,19.21635,9.037049,4.7261853,16.768782,8.201524,32.373875,9.116965,11.014411,12.771175,9.26624,34.64507,7.117764,20.374842,4.3073,8.3423605,7.8982472,5.301299,4.5870852,8.472303,7.1755953,7.478343,12.993557
layer_7,4.517733,23.00849,33.133656,4.8033943,6.9139366,4.0284176,4.7150683,4.279667,4.1046243,6.2774267,5.8976126,17.83898,4.4799204,25.558996,28.17625,5.271779,4.1989827,4.2304697,11.967257,5.549485,8.367858,9.017811,4.1126924,4.660163,4.0063066,4.2140837,4.11026,4.069975,8.956939,23.257036,4.015538,4.249275,4.080368,6.974167,4.248565,4.1070833,14.663928,4.517738,34.09449,4.015418,4.0643296,8.471535,4.725076,26.357656,6.469432,26.735651,20.697266,29.074259,4.3880534,4.0329623,4.918583,16.552172,7.233701,5.6390777,4.186213,14.483487,5.215233,13.390285,4.0077777,4.5119257,8.178777,4.701729,5.061797,87.793945,14.789068,4.564999,17.862484,4.000986,4.0694637,5.76552,4.2357626
layer_8,33.071033,7.610001,9.541507,5.11656,9.945533,9.762105,29.817265,18.443666,6.937958,5.7970147,11.398581,6.1781216,11.825665,8.460003,12.375661,5.1043262,5.1341443,25.518147,7.8028755,6.534658,16.46685,8.248212,5.078559,8.1249695,13.484466,13.323138,16.02593,33.318756,49.947376,10.662381,25.297428,28.358332,20.319166,12.133046,11.392771,13.606753,25.582922,17.24246,4.6870317,48.979797,17.246456,7.385866,5.667166,7.728593,10.522877,5.4551935,19.8349,10.154583,29.472576,14.475261,14.461988,7.797019,9.232104,24.31378,5.698759,25.880108,8.842796,5.450019,24.07689,10.136262,7.918617,5.8534384,13.374645,7.9023848,6.764244,9.814372,9.53278,14.758381,10.599236,10.197247,5.2369223
layer_9,18.754477,4.761398,7.457976,6.1492085,5.820374,7.450438,6.1229606,6.2271366,7.1028566,23.628117,6.338318,11.657355,4.2658134,4.7678742,4.073374,10.691622,13.939296,4.909129,6.253092,16.424051,4.5779095,4.42773,4.0964565,45.608448,9.227535,6.130877,28.260252,12.547401,15.5630045,4.6465907,14.38311,6.1965466,4.292987,9.352541,5.378168,4.825712,6.6553655,4.86988,7.7330413,5.74287,39.668705,4.931616,5.0329943,4.3524203,8.988569,5.092055,5.6369696,19.687525,4.638261,10.115262,18.219486,8.881749,8.472682,4.8587513,34.29188,48.580242,4.7019715,5.2941313,7.1680303,4.381576,4.7592673,13.006122,11.639385,4.43331,16.308659,6.138121,4.5831866,4.520804,4.3598547,4.137159,13.894867
