,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,5.129138,2.3685052,6.1920776,2.7170172,6.391362,3.7818863,5.0016093,2.8727105,3.657352,5.614846,5.6520305,5.6662135,3.8965116,5.0307302,4.3176417,6.674584,4.8957067,4.624254,4.52202,3.8858259,5.1271696,4.591666,4.517618,0.84420836,5.3346534,5.722293,5.4583097,3.1662657,2.0700364,4.6275244,5.542454,2.4073403,4.892004,6.0210605,3.7933578,5.612735,4.768589,6.0611205,4.028632,5.7619123,3.9737353,4.016742,4.3242188,6.277406,3.5788572,6.0151443,3.118127,3.2510886,7.267888,4.848374,4.59584,6.00219,6.1491976,4.063785,6.2260013,3.4521067,4.851103,4.193532,5.3655767,3.9213047,5.3489985,4.104017,5.5895576,6.6637073,3.828804,4.1607113,5.1474366,4.362789,6.6991105,2.75594,3.7055407
layer_1,1.4658265,3.6068685,5.4374013,2.5115404,1.7447599,1.7236401,1.7412014,4.8364644,0.83827686,1.1373719,1.6640447,3.287245,1.7264223,1.8014675,2.1404798,2.400319,2.1209393,1.7964612,2.423168,1.6516503,1.9424176,1.29379,1.2454305,1.7913043,1.8969047,1.2469598,1.607747,0.87463576,2.6627812,0.1809258,1.3110368,0.9667351,3.332402,2.1288238,0.9178218,2.956514,1.7088534,1.9972208,2.5036829,2.4125633,2.8775833,1.6881876,1.9106487,2.377727,1.8859522,2.1379883,3.0989912,1.7081504,6.697908,1.5880315,2.0995684,2.8477337,2.222155,1.3982335,4.502119,2.1894445,0.8845045,2.8643572,1.6034385,0.54073095,2.429743,2.0496447,3.6154056,3.0253465,2.0419998,1.8810322,1.8044895,2.6067533,0.8032073,2.2971048,2.0092745
layer_2,1.7968099,2.4162724,4.4742365,3.262963,2.6709952,4.463895,4.8561125,3.2423677,5.51848,3.2652688,4.350665,2.6787994,3.4626217,2.8243387,2.0490017,1.7316912,1.3867872,6.7411346,2.9831085,2.0625007,2.972123,2.1866393,3.638207,4.1021132,2.6255612,3.1096172,1.803252,3.148368,2.4628034,2.3401887,2.8676794,6.2286606,1.6858013,2.794986,2.4428205,2.7362733,1.7777783,1.8229156,2.0810585,1.8620162,0.9381724,1.3825703,7.502961,4.7002006,4.267262,1.6000617,2.4676545,4.4514794,2.2097468,2.4380252,2.0325289,3.7740319,7.7738934,2.0578785,2.2608497,6.644626,2.4871066,3.6634738,2.5666463,4.7581697,2.8716362,1.7795489,3.0290124,4.384919,3.0568237,2.3734782,3.8005617,4.9343452,2.4940784,1.9580411,2.4092114
layer_3,2.063974,2.1008275,2.2941597,3.9983277,3.7773466,4.1268926,1.7585859,2.6714902,3.2163568,6.5516176,5.396885,2.1238093,1.5416325,5.02754,7.202068,2.052836,1.9474956,1.9608756,3.4930174,2.9172082,2.2807884,2.154129,1.9347711,1.9820968,2.8629377,4.088568,6.4454684,3.5959551,1.5838829,3.7325902,8.49885,1.9312564,6.8360143,2.4216611,2.490874,1.6195251,5.580399,1.4711637,1.2581758,1.5346875,2.2492812,2.571043,1.4013926,1.4423219,3.7678878,2.5254796,2.1177363,3.4327185,5.4361258,1.5978135,4.4709277,2.3846297,3.7120647,4.276443,7.15155,1.1393576,1.5706013,2.3977592,3.2264566,2.0835333,4.585422,3.5125313,8.203203,5.9187684,2.6047087,1.3522184,2.9702892,3.3835018,2.326747,3.571382,6.407643
layer_4,3.8143473,2.8425748,2.6425161,3.6838942,5.321576,3.0300744,2.2310948,3.499033,3.1867242,3.2306776,3.4762673,3.035854,3.691204,7.1095257,3.1134317,4.2928615,3.0014138,3.9884899,3.1728714,3.474016,3.1922019,3.339201,3.392478,4.5705643,3.0492785,3.2174442,3.1084528,4.4416323,3.1414046,3.4208221,2.2090552,3.397145,4.5949764,3.0540614,3.583779,3.5324342,3.5634527,3.7427351,4.6002645,3.0344706,2.929964,4.2283335,2.7950675,2.6594288,3.7767491,5.2127147,2.5645647,2.8491473,3.0386226,2.730833,2.8835142,3.087429,4.1156106,3.1301696,4.0871778,3.0017927,3.0525382,2.99082,3.133649,3.0447865,4.8229747,3.035145,3.2555068,3.1580167,3.7785618,3.2012618,2.9081557,3.0315993,2.9625275,3.521234,2.6037266
layer_5,3.2918482,3.0119486,3.0077317,3.0029097,3.9567342,3.002475,5.0681195,3.0007799,4.166961,3.0670497,3.0074608,3.000811,3.4902651,3.0133889,2.9986625,4.234741,3.0006843,5.373371,3.1805604,4.0780697,7.4315333,3.085833,3.7601087,6.053313,3.0973787,4.7738767,3.0009131,3.4556198,3.083028,3.8413212,8.162402,4.5529804,4.450252,3.0849764,3.8524106,4.895345,3.0015278,3.2251606,4.1532025,3.00038,3.001923,3.139631,3.265791,2.9923334,3.0007577,3.229055,3.0049896,3.1571224,2.7717025,3.000344,3.2615097,2.33194,3.0083933,4.1393075,3.1947289,3.148731,3.3009605,3.7608612,2.999706,3.0125847,2.690474,3.0869703,3.316368,3.0009842,3.0011282,3.3461545,2.9995937,3.493802,3.0842853,3.0081913,3.001223
layer_6,4.2469254,4.0169168,2.990298,4.0446405,3.1535943,4.88584,4.1088986,2.2783852,3.1962833,3.2226827,3.3129792,2.6817393,3.525624,3.2071817,3.324756,3.8225155,3.0876143,2.896576,3.1157048,3.7224605,3.6570587,3.1563892,4.282018,4.241504,2.6111758,3.8599684,3.3735948,3.398357,3.8459208,3.69759,3.084537,3.3314917,3.064967,3.2784908,3.9369698,2.7982707,3.4537761,3.0233483,6.225875,5.201323,2.6440058,3.2892938,3.0898492,3.353456,3.1714196,3.6675832,3.2192047,3.4172928,5.88968,3.589414,4.015625,3.0231607,4.7806396,5.4987655,2.9363618,4.9550686,1.8540198,3.567697,3.4327154,6.010902,3.4618938,3.8252027,3.13724,3.7352965,4.4312716,3.1458812,3.0759318,3.679312,5.007893,3.2446797,6.628397
layer_7,2.9810867,2.4242842,2.9912508,3.238109,3.6453445,3.0104456,3.3960001,3.007001,3.1315088,3.0817373,3.8524811,5.8692822,3.043402,2.448359,7.8977685,2.8858876,3.2466261,3.2020528,3.043089,2.8466625,2.763869,3.1844347,3.003125,2.925448,3.0000243,3.332457,3.0600252,3.0314097,2.88643,3.238732,3.0111911,2.9818559,3.0339808,4.61076,3.1852953,3.0147572,3.6196373,3.265889,2.5928812,3.0001566,3.3084745,2.9722486,3.0771196,3.4212859,4.857465,2.9772851,2.6473715,3.7595236,3.3745298,3.041019,2.9624982,5.2042003,2.7856717,2.7929308,3.181203,5.928451,3.053616,2.3523195,3.003388,3.2033124,3.0770564,3.3236306,3.2584133,3.6943939,2.182727,3.2262669,3.0815935,2.9995468,3.0936096,4.0621505,3.011755
layer_8,2.759783,3.1351147,3.4594126,3.6731806,3.4810023,3.9600947,2.3581371,2.9319592,3.8752365,6.126583,9.077643,3.2295122,7.370018,3.287011,3.1648583,3.1374848,3.6796691,4.3225446,2.775325,2.5943582,4.5131955,3.1780443,3.9472077,3.2913888,2.9009888,3.0810406,3.6508267,2.7036781,8.674432,2.548518,3.0868013,3.0019765,2.2981973,4.496895,2.9855618,4.891756,2.0933087,7.402629,3.092527,2.9798806,3.885823,3.1425366,3.0564468,5.8133483,3.9487414,4.0266447,3.8647892,5.868076,2.9086885,4.27397,3.0673018,2.8438418,2.7212758,3.3800414,3.5575407,3.1234176,4.4968596,3.086851,2.374637,4.9118567,4.545266,5.756624,4.1751003,2.9446974,3.631068,3.4316957,4.4157124,2.7371745,5.1396728,4.1953545,3.2966118
layer_9,4.884329,3.2474031,4.0882673,3.1641045,3.0419705,3.1804419,4.4635577,3.1463976,2.8654096,3.150937,3.395725,3.2711017,3.1232982,2.9973235,3.0116394,4.7060857,2.3187351,3.1272385,2.9776235,2.7656512,3.1287394,4.1442294,3.051795,3.0404303,5.3800645,3.3767169,3.020828,2.8517764,3.200591,3.0161483,2.4809587,3.3489962,3.1199863,3.2570245,3.4664397,3.2696981,3.0728717,3.2411602,2.8306868,3.639532,2.9530153,3.2968948,3.4781306,3.0436816,3.3742638,2.5021334,3.1777318,3.710415,3.1551507,3.9008567,5.13232,3.139576,3.7203894,3.1590922,4.7438984,4.035363,3.0968966,3.2999647,3.197636,3.8008513,3.1018126,2.4240968,3.3762786,3.0829642,3.1170013,3.4356434,3.5378127,3.0419674,3.2244625,3.0194237,1.3378699
layer_10,4.0484757,3.7933679,4.0917788,3.8370953,3.7323384,3.9922473,5.556421,3.0541482,2.9933364,3.8785663,3.250292,4.45306,3.5118027,3.6272693,2.6931276,4.7998385,5.249253,4.3616953,3.771846,2.6861184,5.8871512,3.8109837,5.9605026,5.6029415,3.071092,4.957959,3.289236,4.5663214,4.0118456,3.4775577,2.857189,4.642457,3.410223,4.931085,3.8722398,4.0114365,3.9814086,3.6538172,3.6411917,3.3705142,3.448873,2.884473,4.8900743,3.5123212,2.989284,4.398001,5.1262417,2.3256638,7.592202,2.7392886,3.350527,3.0822735,5.0776987,3.7579308,3.8891447,4.8090453,3.5705032,4.917185,3.3855162,3.678223,3.4746556,5.095058,3.3757465,3.0216095,3.0432847,4.440072,3.6234245,3.043944,4.5995326,3.3880599,2.2106028
layer_11,4.4096446,3.0800805,3.193342,4.4553027,3.1104653,3.2598264,3.4846694,3.0978222,4.675339,3.3754966,0.79456705,3.6029975,3.8583748,5.233624,4.0187426,3.0373259,5.278834,3.4977155,3.6624665,3.358395,4.245593,4.4251566,3.6510692,4.51848,3.7474148,3.930045,4.3682623,3.175192,3.8324616,2.3377547,3.337087,3.783923,4.0699296,4.8022223,4.208009,3.5338602,4.0437717,5.7071576,3.7774496,3.756853,3.9604237,6.160192,3.097929,5.904368,3.1940804,2.1243398,4.403909,3.930021,2.503529,4.565752,3.6171744,2.4258327,5.984925,4.354122,3.740985,3.3866506,2.7555344,3.588067,3.9933395,4.431396,3.8249037,3.4204838,6.3550997,5.889518,3.049826,3.146213,6.3028684,2.876734,3.0538826,3.9809208,4.2154555
layer_12,3.0124283,4.041375,3.3061619,3.194854,4.0724626,3.9776561,2.9424605,4.2028046,3.0005102,3.6268003,2.797011,3.5914626,2.6474426,3.685952,4.6375575,2.6896732,3.0906146,2.9610832,3.623991,4.096581,4.103216,4.1176844,4.283918,4.007863,3.6620858,3.324229,2.807716,3.4910035,2.9996352,2.9977264,4.4175634,4.002328,3.0029836,3.3715253,3.1598938,4.6779037,3.5314305,3.5716424,3.1070657,3.4348395,3.5960543,3.4407089,2.9548273,3.3582132,3.39398,3.3689222,3.6356418,3.477448,4.064727,2.6938906,3.6232476,1.0073377,3.4330764,3.7669394,3.2347198,3.804281,3.387615,3.0537658,4.904005,2.8146546,3.3497238,3.5192733,3.9783604,3.5016825,3.3637693,2.978991,3.196475,3.2690153,2.9473233,3.7560577,4.649698
layer_13,3.9168622,2.5866365,3.369983,3.0359993,3.8127036,4.0343423,3.8719954,2.8637054,3.7654924,2.8254664,2.2764297,4.024213,3.5072074,3.46519,2.9786103,3.092596,3.2631733,3.5678542,4.908404,2.8438401,3.1863716,3.4977393,3.8065846,3.5212634,4.476342,3.6609058,3.5926085,3.0299425,4.4923773,3.584363,3.0806904,3.2729504,4.0527887,3.1779304,3.107376,4.021295,2.668474,3.0868306,3.2809017,3.3954933,2.8598976,3.3790379,2.7101116,3.143475,3.4018936,3.0118482,3.006535,3.8619373,2.7121487,3.1588156,3.1246786,3.3714678,3.8259969,2.749435,3.5343719,3.981751,3.009123,3.8295138,4.7723465,5.2200522,3.0425634,2.9982307,3.882567,3.595011,3.4129806,2.7609613,3.9658697,3.6373646,6.0869308,3.170695,3.7204225
layer_14,3.4997828,3.5541093,2.9113092,2.929516,2.9143698,3.176941,3.039157,3.0392811,3.4497385,2.6827605,3.5487328,3.2309108,4.1313677,3.0802057,4.5492487,4.195225,3.6127615,2.9537852,2.8402965,3.6885037,3.6500595,3.9873705,2.840772,3.07913,3.5762432,3.1340747,3.6506057,3.3665996,3.1296546,4.3719025,2.9341824,2.9185004,3.6059084,3.0820937,3.042139,3.1984546,0.27503422,3.1232452,2.7084048,3.7242863,3.0433707,2.9612184,3.1904933,3.0175216,3.203275,6.424279,4.2673697,3.1224346,3.2120907,3.0048506,3.4846277,2.8506377,3.399488,3.170813,3.3153605,3.341388,3.4611413,3.2673132,3.159179,3.1589777,3.098112,2.9518383,3.1682305,3.3480215,3.1682236,2.9077647,3.4961505,4.0019927,3.0636632,3.164148,3.0638814
layer_15,2.9079435,3.260543,3.2031837,4.0186677,3.0096872,3.3054106,3.0509276,4.502471,3.3490064,4.327617,3.309197,3.2344387,3.0667346,3.496484,3.0771186,2.7310042,3.2042131,2.993203,3.0922153,3.466225,2.8890302,0.9047797,3.014986,4.01681,4.4856873,3.113391,2.6892815,2.9725046,3.6204472,4.029629,3.2930584,3.3749833,3.1360903,2.8962336,3.7339406,3.180654,3.2287302,2.9534934,3.3014977,3.513402,4.298049,3.3977287,3.3074944,2.9980297,3.295259,3.1487749,3.3349583,3.311928,3.1329026,2.9601104,2.9157026,3.275978,3.3897324,3.2623334,3.0399384,3.1499736,2.900936,3.642759,2.989658,3.5420103,3.375055,3.3341959,3.6251786,3.2322943,3.0280054,2.7368057,2.9285893,3.3211012,3.0565155,3.7041368,3.4611068
layer_16,3.0493026,2.928898,4.0337563,2.9765596,3.0092585,3.4574435,3.998681,3.9312906,4.311746,2.945726,3.047619,3.6925187,3.389512,2.7626991,3.8326936,3.0396307,2.9689045,2.9355645,3.2819412,2.947471,3.058543,3.545079,3.8893745,3.7429767,3.215546,3.1492076,3.5203063,3.4687495,3.4890804,3.1832697,3.9208922,4.53605,3.0560694,1.119748,3.3158312,3.083469,4.4064445,3.201882,2.9808974,3.2796829,3.0162864,2.9936886,3.094617,4.1091,3.43337,3.572185,3.4093378,3.7655761,2.8358104,3.0459611,3.604603,3.4459908,3.1179748,3.4147635,2.73974,3.4415438,2.8832507,3.0404747,3.4457226,3.1168928,2.9955223,2.4798205,3.2826147,3.1903133,3.2544584,3.3381822,3.3090737,3.117807,3.2516398,3.3867543,3.0288858
layer_17,4.6985073,3.123374,3.5905797,3.6418614,3.1007981,2.8697565,3.7449188,3.2443223,4.8464966,3.6999881,3.2168832,3.1713917,2.733352,3.5179443,3.7898853,3.5831172,3.0692868,4.017739,3.7467947,3.14973,3.7213907,3.775842,3.344596,3.350812,2.8569057,2.61285,3.66193,4.0103254,4.5588098,3.3345566,3.0581617,3.6606596,4.288845,4.3316226,2.6489418,4.8777266,3.2428105,3.190784,3.1732821,2.9817674,3.3321822,2.7871985,3.8533735,3.7827897,3.9703782,3.6066556,4.217178,3.3980138,2.9459963,3.3422682,2.9039502,3.003178,3.4047837,1.5655581,2.9507217,3.1368363,3.565137,1.0122929,3.2978828,3.702902,3.0896518,3.710724,3.2640405,3.1551528,4.4343753,3.5352297,2.780474,3.2701468,2.0806518,3.0678105,3.1425216
layer_18,2.9629312,2.8181443,3.0869844,3.0425491,2.8053043,3.245452,3.1465344,4.723692,3.0718002,3.024497,2.9127865,2.825536,3.001698,3.039117,2.9567244,3.013887,3.1333234,2.994959,3.4933255,3.0176687,2.892208,3.1019206,2.6800127,3.0675426,3.145868,3.2508287,3.0153568,3.016524,3.00816,3.3333356,3.2569454,3.5344572,3.0560217,3.115539,2.6561468,4.138568,3.3747332,4.279281,3.1364505,3.0045094,3.3869426,3.8145425,3.2648582,2.9926696,3.1314986,2.8671665,3.2149088,2.9729376,3.0282722,3.047257,2.9714472,3.0304384,3.0430245,1.9672264,3.3075087,3.1626818,3.1755378,4.04801,3.0988767,3.624329,3.2825878,3.044417,3.1163862,3.0425394,3.148096,2.9093752,3.0302181,3.2680192,3.1518917,2.5349553,3.0677655
layer_19,3.0006082,3.1097429,2.9985013,3.0087054,3.0551403,3.0501122,3.3586977,2.980828,3.212344,3.1045241,3.0224068,3.0180655,2.9547868,2.8853276,4.043743,3.031407,3.5219731,3.024913,3.231986,3.160089,3.0320506,3.007353,3.240358,3.540815,2.5264359,3.040739,3.1058314,3.0240943,3.0372643,3.236922,3.0211601,2.6490183,3.0005245,3.097058,3.1663518,2.7467186,3.0615346,3.1946237,3.0295613,3.1319127,3.0092936,3.030982,3.0163603,3.086683,3.12782,3.0537293,4.124859,3.0170126,3.1865032,3.266334,3.085514,3.0139039,2.9043155,3.0784352,3.6229942,3.0438359,3.090212,3.4453883,2.874772,3.0144227,3.1326163,3.0136857,3.0646205,2.8856287,3.0612977,2.9635394,2.9953885,3.0452855,3.0605125,3.014819,3.014349
layer_20,3.0481026,3.197814,3.606454,2.931657,3.2553608,3.3615003,3.1539545,3.0313857,2.4131095,3.4069715,4.260082,3.486582,3.458859,3.6609795,0.84644645,2.870155,3.5265276,2.8256652,2.9833918,3.078059,3.2180521,3.1050472,3.087876,3.6064618,3.0636857,4.0236735,3.5267136,4.475368,5.587995,3.6814075,3.596065,6.077658,3.0262914,3.270051,3.555896,3.69226,3.548467,3.2148778,3.607835,3.4139664,4.1862698,4.088305,3.4193368,3.4433696,4.137071,4.371267,3.5415962,3.7097104,4.2512016,3.9159694,4.4889126,2.9370594,3.843704,3.2280343,2.9507813,3.612579,3.4221203,2.7200897,3.5200121,4.632163,3.4617007,2.9359646,3.6703873,3.0138202,3.5637527,3.3579316,3.6319332,3.6535003,3.9305406,3.4588876,3.1028957
