,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,24.94638,19.461872,19.438757,14.917868,6.792292,10.481311,12.829548,9.533653,16.081879,16.053612,16.29486,8.587817,28.032768,15.066125,15.385839,12.54317,14.658313,12.975344,10.974296,16.469353,15.898934,12.649827,12.812729,38.65539,14.548872,12.695241,17.313303,34.401768,8.130669,9.421077,16.46471,42.909065,17.914001,12.734375,15.697909,16.55794,9.18348,13.893413,23.284086,15.589321,9.627223,14.777233,38.715645,14.5729265,14.683119,12.71991,16.712296,14.386781,23.462421,18.480244,11.696397,18.327326,17.752977,39.745853,15.221586,17.740213,19.775082,14.538798,26.444254,10.516175,19.609653,12.345915,15.671508,15.309125,16.304455,19.510391,17.489727,6.6546755,24.505234,10.127361,9.929981
layer_1,17.382435,14.656924,7.168759,8.132955,9.435714,11.799023,31.803862,22.694017,11.685281,39.624443,17.931583,15.745653,8.887289,7.2503767,27.608149,10.688908,12.363308,10.519797,10.72055,18.01917,8.743838,11.614898,15.1738,13.170247,11.255793,10.974175,12.705038,12.152686,24.36753,32.34833,20.92849,26.081055,14.89018,10.723297,40.286655,9.198248,16.881947,18.52204,13.402627,14.187795,15.810621,9.65611,13.504615,10.344439,12.810319,6.284419,6.7640057,9.631963,20.98608,12.245531,13.616988,10.838199,9.718818,15.8882885,6.2201986,26.88617,8.868656,7.801614,14.192,35.673546,3.7933767,15.069641,10.473594,10.375709,9.746827,10.284932,22.826061,8.555354,35.392685,12.193178,14.577647
layer_2,11.081742,17.622047,12.225997,12.520767,10.151295,18.343216,7.4936366,16.411053,8.288628,8.392334,22.57227,9.661517,13.666748,44.077587,9.716368,9.600203,39.996464,9.157535,13.140486,25.991272,28.325672,27.697872,7.479075,13.365504,11.349436,10.646519,11.099567,12.862104,9.193054,4.114886,8.0463,9.271707,12.853323,8.863357,16.530085,12.575113,15.087081,12.081656,10.001958,42.883595,38.868748,12.562599,13.06111,7.6734943,12.016555,9.649519,8.5592375,8.916055,17.552324,12.622727,22.73876,12.610851,18.517927,12.290459,11.403024,12.295649,12.474403,39.878654,13.644455,9.933857,18.47674,12.792943,13.428029,12.990111,9.923924,13.47092,8.997988,8.224134,26.741718,13.430891,10.117198
layer_3,9.673381,8.605371,7.9754996,18.621178,13.241117,24.609674,12.321976,9.091252,6.8501735,9.046197,10.903985,10.612547,13.123967,9.848177,11.8260565,9.471775,8.721247,7.457092,10.844494,9.695047,22.84878,10.014328,7.794233,34.12079,8.798112,21.546923,12.566669,23.016315,8.949854,14.807068,15.681903,13.646839,7.3048105,10.798627,7.827699,17.263714,11.615569,10.650138,42.866318,12.02956,9.248277,9.343666,10.925197,9.472169,8.891913,10.387097,6.7549305,7.9796233,13.497326,15.728584,12.78656,16.290977,7.8954153,23.59392,7.8930054,10.523299,30.158169,17.366816,13.341839,20.129581,18.577127,8.972726,9.038802,9.246742,9.450216,44.227043,10.745418,8.462588,9.5042095,11.266338,7.858058
layer_4,7.2055297,9.464616,8.248749,24.35947,6.993199,6.1343956,7.901172,8.910364,7.362546,6.7082505,6.7637258,9.036762,7.1380014,6.963898,6.1190643,10.722142,14.087309,7.359841,7.680415,7.0647364,7.73781,6.11207,7.1106277,7.981418,6.2721953,6.239713,6.8137755,15.937101,12.359267,7.507452,22.667416,6.603597,6.621054,6.042284,7.1082196,7.497864,9.765203,6.3613033,6.710223,6.683548,9.025542,7.088279,10.191734,14.504943,8.27056,24.847107,8.720837,20.056526,6.8554835,8.84515,9.106126,7.0971513,6.7546926,6.1830306,13.635964,6.394171,7.0807624,7.026947,6.3024607,12.046953,10.154529,6.4513454,7.421765,6.642204,6.8999014,6.7279453,7.078243,6.8562436,7.282687,6.276393,7.2596946
layer_5,6.1927814,6.0176206,6.005073,6.003768,6.3272734,6.011016,6.438353,6.000835,6.313021,6.0674314,6.001384,6.001876,6.7345643,6.003206,6.0015116,6.372233,6.002986,7.3793855,6.017041,6.4027295,9.022117,6.10252,7.09512,8.051571,6.216578,6.305818,5.8505654,6.429996,6.245798,6.321343,7.161835,7.4238343,6.672965,6.1148663,7.4115148,16.97188,6.8933287,8.601263,7.2667465,6.001842,6.0045037,6.1619024,6.130958,6.0028825,6.0033536,6.8610697,6.0060163,6.11942,5.379411,6.0034356,6.2721195,23.95055,6.051314,5.7277603,7.811465,6.417366,6.1681395,11.578084,6.425047,6.014863,7.23743,6.2736483,6.4435263,6.004953,6.0012584,6.097192,6.0076284,7.8090086,6.862964,6.020691,6.0021567
layer_6,7.6019526,6.74711,6.8916326,8.86429,8.247946,9.207278,8.339011,7.2239594,11.142716,7.136497,20.484869,18.501635,6.6158853,6.508399,8.303186,7.092578,6.125785,8.10606,8.129618,23.772692,12.3644,6.3252935,9.869594,7.258765,12.0794325,10.633026,7.6707163,6.6727667,8.622086,6.4089417,11.557484,6.6697164,6.660058,7.551302,10.022707,12.153485,17.047443,6.828839,7.2957215,6.464839,9.3756,7.4844794,13.811956,10.84097,6.5126724,16.400608,6.46234,11.360679,19.067972,11.058506,6.6761985,6.602314,8.526913,7.357154,13.111877,7.218729,9.342598,8.864264,8.103526,13.821498,8.297787,17.828856,6.2399483,8.841212,7.200055,6.9923887,6.481993,9.357547,7.786099,7.0181575,7.57495
layer_7,6.488603,18.009418,12.351125,6.2364454,6.7964735,5.918073,6.5720534,6.249605,6.0590973,7.7647066,6.8549953,9.676316,6.2081923,11.235441,10.298558,6.9647765,6.1209173,6.0428863,7.908519,10.821575,7.3530593,8.336632,6.0818973,6.348643,6.0076804,6.1859612,6.06699,6.0617023,8.272207,9.250484,6.013945,6.165209,6.0642743,6.7057533,6.276566,6.046201,7.000603,6.24571,27.859694,5.893435,5.955228,10.895709,6.3356814,10.8612385,7.121658,8.0884495,12.305215,11.14792,6.216262,6.046115,5.0217366,11.474423,7.846365,6.6262426,6.129528,7.020515,7.6990376,7.5502906,6.0084496,6.3161554,7.711691,6.1698627,6.8194838,20.083687,11.5063715,6.517958,7.2585225,6.0023785,6.0505304,7.0875454,6.1118526
layer_8,23.37281,7.8048115,8.086727,6.6503854,9.625752,7.5956144,18.956524,9.562966,7.174757,6.79843,7.5035796,6.83842,8.257192,8.934399,8.946985,6.3800945,6.4647737,14.454984,10.148998,7.117261,10.949642,11.900707,6.555471,8.897166,15.215084,10.62774,11.270007,9.316219,15.717705,7.2969775,10.517751,18.081024,17.883495,7.5635366,8.674053,7.445234,11.793796,7.959465,6.5337443,26.278944,8.562925,9.029001,6.9806957,7.893285,11.309071,6.627843,7.783246,7.3038325,11.557423,8.748699,10.62434,7.326036,8.1036005,8.259316,7.9245734,7.8928466,7.7663307,7.357943,10.681836,7.356287,6.5922303,6.2787204,7.374413,7.9704223,7.545135,9.171853,6.8310494,12.122251,16.890955,9.164478,6.7093515
layer_9,11.563989,6.5534697,8.292926,6.7429433,6.567498,9.815239,7.250685,6.735351,6.8133235,25.297916,7.373581,8.697732,6.099121,6.9316196,6.0280447,7.40732,14.520146,6.460134,7.4448605,14.606757,6.356901,6.2051997,6.055648,17.192244,7.555442,6.968529,10.916058,9.134774,6.861138,6.2635922,14.004534,6.872859,6.5347543,8.278475,7.2966785,6.494984,8.122839,6.540136,6.930972,6.947625,31.39062,6.741203,6.5481534,6.5025115,9.928865,7.894815,6.8847666,9.560988,6.619992,8.622426,11.627896,10.596777,9.6194,6.38946,16.881065,17.351276,6.6000133,6.758331,8.184983,6.6289124,6.2585797,9.003566,8.955145,6.300646,7.6460824,7.273418,6.4468236,6.4750776,6.1678534,6.038781,7.9987087
