,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,115.0,38.0,1195.0,0.0,0.0,0.0,992.0,733.0,669.0,113.0,38.0,109.0,33.0,518.0,1197.0,0.0
layer_1,0.0,0.0,0.0,0.0,236.0,1.0,27.0,173.0,0.0,0.0,0.0,0.0,6.0,6.0,102.0,47.0
layer_2,38.0,71.0,254.0,224.0,9.0,205.0,127.0,3.0,440.0,69.0,35.0,21.0,466.0,480.0,98.0,69.0
layer_3,4.0,0.0,8.0,4.0,39.0,626.0,0.0,0.0,387.0,21.0,9.0,1.0,166.0,16.0,903.0,34.0
layer_4,63.0,43.0,147.0,5.0,0.0,0.0,0.0,26.0,139.0,230.0,10.0,46.0,5.0,6.0,7.0,20.0
layer_5,0.0,1.0,0.0,26.0,1162.0,82.0,6.0,0.0,11.0,3.0,0.0,1.0,52.0,4.0,817.0,0.0
layer_6,18.0,0.0,3.0,0.0,1957.0,351.0,18.0,5.0,0.0,20.0,32.0,434.0,39.0,1.0,216.0,668.0
layer_7,0.0,1.0,293.0,426.0,27.0,122.0,1.0,1.0,125.0,82.0,0.0,0.0,22.0,95.0,4.0,145.0
layer_8,729.0,0.0,39.0,193.0,27.0,0.0,47.0,1.0,122.0,2.0,2.0,4.0,39.0,1.0,0.0,0.0
layer_9,41.0,97.0,0.0,0.0,19.0,4.0,8.0,158.0,0.0,6.0,0.0,371.0,7.0,116.0,1.0,0.0
layer_10,7.0,39.0,168.0,4.0,1221.0,624.0,2.0,4.0,329.0,14.0,586.0,156.0,43.0,21.0,9.0,20.0
layer_11,75.0,5.0,0.0,34.0,998.0,38.0,944.0,1121.0,54.0,76.0,36.0,0.0,6.0,498.0,2.0,0.0
layer_12,4.0,21.0,21.0,181.0,506.0,1959.0,0.0,0.0,0.0,2.0,0.0,0.0,348.0,2.0,1.0,0.0
layer_13,6.0,41.0,2.0,1.0,0.0,0.0,20.0,0.0,33.0,72.0,63.0,72.0,4.0,26.0,997.0,0.0
layer_14,90.0,1.0,20.0,96.0,1083.0,4.0,25.0,71.0,9.0,2.0,206.0,414.0,0.0,0.0,1.0,352.0
layer_15,332.0,564.0,0.0,0.0,43.0,96.0,1816.0,515.0,126.0,137.0,0.0,60.0,143.0,0.0,202.0,221.0
layer_16,998.0,437.0,8.0,8.0,119.0,199.0,0.0,17.0,4.0,1070.0,8.0,14.0,0.0,1.0,33.0,0.0
layer_17,0.0,3.0,260.0,79.0,0.0,0.0,98.0,45.0,0.0,0.0,112.0,0.0,121.0,124.0,150.0,75.0
layer_18,8.0,43.0,14.0,19.0,3.0,10.0,48.0,197.0,1.0,484.0,0.0,975.0,147.0,138.0,57.0,220.0
layer_19,6.0,182.0,130.0,275.0,324.0,337.0,34.0,127.0,1.0,21.0,0.0,0.0,114.0,615.0,169.0,41.0
layer_20,929.0,1039.0,172.0,157.0,60.0,33.0,17.0,105.0,52.0,20.0,8.0,7.0,7.0,77.0,28.0,140.0
layer_21,142.0,17.0,34.0,14.0,16.0,96.0,1.0,46.0,186.0,7.0,154.0,127.0,19.0,60.0,83.0,1334.0
layer_22,100.0,275.0,886.0,232.0,0.0,14.0,105.0,0.0,273.0,1219.0,140.0,165.0,127.0,142.0,1228.0,814.0
layer_23,7.0,43.0,0.0,1.0,316.0,16.0,165.0,1448.0,0.0,1.0,223.0,5.0,123.0,112.0,44.0,3.0
