,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,44,162,404,721,106,200,96,26,810,7,825,242
layer_1,18,512,6,4,389,44,96,8,4,0,368,18
layer_2,644,393,0,0,32,16,6,20,10,644,19,553
layer_3,0,95,27,430,26,524,32,3,106,1119,755,719
layer_4,71,51,0,0,35,1135,159,160,4,2,133,324
layer_5,910,29,11,17,0,0,176,524,103,852,403,8
layer_6,2,4,38,155,64,593,223,17,2,1017,116,336
layer_7,192,265,119,3,631,88,22,38,27,568,1217,17
layer_8,47,3,33,71,5,273,24,110,24,65,278,197
layer_9,177,451,52,168,126,174,0,369,156,11,129,3
layer_10,29,1,52,3,38,0,148,20,247,1,349,43
layer_11,1,11,158,0,9,13,0,0,145,69,1,1
