,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,78.0,0.0,49.0,8.0,69.0,0.0,69.0,124.0,54.0,42.0,26.0,48.0
layer_1,209.0,116.0,76.0,35.0,35.0,45.0,49.0,36.0,35.0,35.0,161.0,5.0
layer_2,107.0,35.0,241.0,169.0,81.0,140.0,35.0,70.0,552.0,266.0,103.0,35.0
layer_3,35.0,42.0,222.0,135.0,35.0,35.0,57.0,184.0,355.0,324.0,35.0,174.0
layer_4,495.0,97.0,35.0,45.0,35.0,35.0,35.0,25.0,35.0,76.0,35.0,214.0
layer_5,35.0,35.0,37.0,111.0,196.0,35.0,39.0,101.0,36.0,35.0,36.0,35.0
layer_6,187.0,35.0,35.0,35.0,42.0,36.0,35.0,35.0,96.0,35.0,35.0,179.0
layer_7,92.0,35.0,35.0,36.0,44.0,37.0,35.0,35.0,102.0,51.0,35.0,35.0
layer_8,35.0,35.0,36.0,35.0,145.0,73.0,35.0,173.0,38.0,35.0,35.0,35.0
layer_9,37.0,35.0,35.0,86.0,35.0,37.0,35.0,35.0,35.0,35.0,212.0,35.0
layer_10,35.0,35.0,35.0,35.0,35.0,89.0,35.0,35.0,35.0,88.0,35.0,51.0
layer_11,65.0,35.0,35.0,46.0,35.0,35.0,35.0,37.0,155.0,35.0,50.0,112.0
