,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.006100943,0.008319467,0.0,0.0,0.0,0.0005546312,0.0,0.0,0.0002773156,0.0,0.0,0.0002773156,0.0011092623,0.001386578,0.0,0.005546312,0.0,0.010537992,0.0,0.0,0.0,0.005823627,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044370494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0002773156,0.0038824182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005546312,0.0,0.0,0.002773156,0.0,0.0019412091
4,0.0,0.0002773156,0.0,0.0024958402,0.0,0.001386578,0.0,0.0,0.0,0.0,0.0,0.002773156,0.0,0.0016638935,0.0,0.0,0.0,0.0,0.0,0.0016638935,0.0,0.0,0.0,0.0022185247
5,0.0,0.00083194673,0.0002773156,0.0,0.0,0.0,0.0,0.0,0.0002773156,0.0,0.0016638935,0.0005546312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002773156
6,0.0011092623,0.0,0.0,0.0,0.0,0.0049916804,0.0002773156,0.0002773156,0.0002773156,0.00083194673,0.0,0.0002773156,0.00083194673,0.0,0.0,0.0,0.0,0.001386578,0.0,0.0,0.0002773156,0.0,0.004714365,0.008319467
7,0.0002773156,0.0030504714,0.0,0.0,0.0,0.0,0.0,0.0,0.0049916804,0.0019412091,0.0005546312,0.0,0.0,0.0022185247,0.0002773156,0.0,0.0,0.0,0.0002773156,0.0,0.0,0.0005546312,0.00083194673,0.0
8,0.0,0.0,0.0,0.0005546312,0.001386578,0.002773156,0.0,0.0,0.0,0.0,0.0002773156,0.0041597337,0.0,0.0,0.0044370494,0.005546312,0.0,0.0,0.0005546312,0.0,0.0,0.0,0.0005546312,0.0
9,0.0,0.00083194673,0.0,0.0,0.0,0.0,0.0005546312,0.00083194673,0.0005546312,0.0,0.0,0.0,0.0,0.0,0.0002773156,0.0,0.0,0.0,0.0022185247,0.0,0.0038824182,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0002773156,0.0,0.0,0.0005546312,0.0,0.0,0.0,0.0,0.003327787,0.0,0.002773156,0.0,0.0,0.0,0.0,0.0002773156,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0005546312,0.0,0.0,0.0,0.0,0.0,0.00083194673,0.0,0.0,0.0005546312,0.00083194673,0.0038824182,0.0,0.001386578,0.001386578,0.0044370494,0.0038824182,0.0002773156,0.0005546312,0.0002773156,0.0
12,0.0,0.0002773156,0.0,0.0,0.0,0.0019412091,0.0005546312,0.0002773156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002773156,0.0005546312,0.0002773156,0.0,0.0,0.0,0.001386578,0.0016638935
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0074875206,0.0016638935,0.0,0.0038824182,0.0,0.0002773156,0.0,0.0,0.0,0.0002773156,0.0,0.0002773156,0.0005546312,0.0038824182,0.0,0.0,0.0,0.0005546312
14,0.005546312,0.0,0.0,0.0024958402,0.00083194673,0.0022185247,0.0,0.0005546312,0.0,0.0016638935,0.0002773156,0.0,0.0,0.0,0.0,0.0,0.0,0.0002773156,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0005546312,0.0,0.0,0.0,0.0,0.0005546312,0.0,0.001386578,0.0005546312,0.0,0.0,0.0,0.0002773156,0.0,0.0019412091,0.0002773156,0.0,0.0,0.0,0.0002773156,0.0002773156
16,0.00083194673,0.0011092623,0.0,0.0,0.0,0.0,0.00083194673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002773156,0.0,0.0,0.0
17,0.0002773156,0.0,0.0,0.0,0.0,0.0,0.0002773156,0.0,0.0,0.0,0.0,0.0,0.0,0.0005546312,0.0,0.0011092623,0.0002773156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002773156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002773156,0.0,0.0,0.0002773156,0.0
19,0.0002773156,0.00083194673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002773156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083194673,0.0,0.0
