,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,0,0,1,1,1,1,2,2,2,1,3,3,3,1,3,3,2,3,3,3,3,1,1,2,2,2,2,2,1,1
layer_1,3,2,3,3,2,1,3,3,3,3,3,1,3,2,3,2,1,3,2,3,1,1,3,3,2,3,0,2,3,3,3,3
layer_2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
layer_3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
layer_4,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3
layer_5,3,3,3,3,3,3,3,3,2,3,2,3,4,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
layer_6,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,4,4,3,3,4,2,3
layer_7,2,3,3,4,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3
layer_8,3,3,3,3,3,2,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
layer_9,3,3,3,3,3,3,3,3,3,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
layer_10,2,4,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2
layer_11,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4
layer_12,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3
layer_13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4
layer_14,3,3,3,3,4,3,3,3,2,3,3,2,3,3,3,3,3,4,4,2,3,3,3,3,3,3,1,3,3,3,3,3
layer_15,3,2,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3
layer_16,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,4,2,1,2
layer_17,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,2,3,3,2,3,4,3,3
layer_18,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
layer_19,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3
layer_20,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,2,4,3,3,2,3,3,3,3,3,3,3
layer_21,3,3,3,3,2,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3
layer_22,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3
layer_23,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,2
layer_24,2,3,2,3,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
layer_25,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,2
layer_26,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
layer_27,3,3,3,3,3,3,4,3,2,3,2,2,3,3,4,3,4,3,4,3,3,3,3,3,5,3,3,5,3,2,3,3
layer_28,3,3,3,3,3,2,4,3,3,2,4,4,4,3,4,4,3,3,3,4,2,2,3,3,3,3,2,3,3,4,3,2
layer_29,3,2,3,3,3,3,3,3,2,2,4,3,3,3,2,2,3,2,3,3,4,4,3,3,3,2,2,2,3,3,3,3
layer_30,3,3,2,3,2,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,3,3,3,3
layer_31,3,3,3,2,4,0,4,3,3,3,3,3,3,3,0,2,3,4,4,2,3,3,3,2,2,2,3,3,3,3,3,3
