,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,46,13,0,0,33,35,28,44,52,31,58,70,13,13,17,7,23,12,29,6,22,10,10,55,42,44,37,30,7,9,5,5
layer_1,27,23,8,62,47,68,43,9,8,8,38,83,15,44,7,12,87,26,57,10,66,73,8,8,21,9,59,20,19,14,27,8
layer_2,8,10,9,9,12,11,16,8,10,10,12,9,16,11,12,18,8,8,9,12,11,11,12,11,10,11,11,8,9,11,10,10
layer_3,19,10,11,9,8,8,8,8,10,9,8,9,14,12,9,9,11,9,9,9,12,10,12,11,9,8,12,11,18,13,13,10
layer_4,11,9,11,11,16,12,12,17,12,10,15,10,13,9,10,26,11,10,10,16,13,10,16,12,9,37,10,19,9,12,8,8
layer_5,13,13,8,9,23,18,14,19,11,10,11,12,10,10,9,9,9,10,10,10,14,13,15,11,14,9,10,13,11,11,8,11
layer_6,9,9,9,11,9,12,10,10,9,17,9,8,9,11,20,10,10,12,11,11,9,10,11,10,19,12,11,12,11,15,9,9
layer_7,8,11,18,15,8,8,12,12,11,9,14,15,10,10,11,10,8,14,9,9,13,13,9,8,13,10,22,19,12,9,9,13
layer_8,10,11,21,10,9,10,8,10,10,15,9,13,12,11,15,10,10,10,10,10,17,11,10,19,8,9,9,9,10,8,9,8
layer_9,11,9,10,10,8,11,11,11,12,14,19,9,11,12,11,10,8,11,13,14,10,9,10,10,8,12,8,11,16,9,9,10
layer_10,9,12,11,11,10,9,17,10,10,10,13,9,10,9,10,11,10,11,10,10,9,9,10,10,13,10,8,10,13,13,13,10
layer_11,12,9,11,16,10,14,7,15,12,10,11,10,10,14,12,11,10,15,10,15,10,10,14,12,10,10,9,14,11,13,11,11
layer_12,10,11,22,18,15,11,10,12,11,10,12,12,8,10,19,11,14,11,16,9,33,11,13,11,16,11,16,11,11,14,15,11
layer_13,16,12,14,11,10,12,10,10,10,9,11,8,10,11,7,8,15,10,10,10,9,15,10,10,11,11,11,10,27,16,14,9
layer_14,14,9,11,9,11,11,10,11,12,13,25,10,16,16,10,10,17,9,12,8,9,16,12,17,9,15,8,10,12,11,12,10
layer_15,12,10,13,10,16,20,28,28,18,19,17,25,9,16,11,8,15,11,16,19,11,16,20,10,15,14,15,14,11,10,12,10
layer_16,16,10,12,19,11,21,11,12,16,10,11,9,14,12,8,12,11,11,22,17,10,10,10,8,11,14,12,11,21,9,22,12
layer_17,15,14,12,14,11,10,19,10,15,21,13,7,11,17,13,12,12,11,12,13,9,9,16,15,9,10,11,9,14,9,11,13
layer_18,13,10,13,13,11,10,11,10,10,11,10,11,14,16,29,11,10,9,11,13,10,10,12,10,11,15,10,11,11,11,15,14
layer_19,12,16,12,12,11,10,11,10,20,13,10,11,10,10,16,11,10,14,11,11,13,9,11,13,11,12,8,11,8,11,10,9
layer_20,19,15,11,10,9,9,22,10,11,16,11,11,9,12,13,10,9,9,12,10,9,10,10,22,11,13,10,10,9,10,10,10
layer_21,9,18,15,9,8,9,10,9,16,9,10,13,16,10,18,9,9,9,9,11,12,10,12,12,8,10,11,13,9,10,12,11
layer_22,12,11,12,9,12,11,10,9,10,10,11,12,9,11,10,11,8,10,10,10,8,10,9,9,9,11,9,11,12,14,10,11
layer_23,9,9,12,11,9,11,13,11,13,14,10,8,11,11,9,9,8,8,10,11,9,10,8,8,12,17,11,13,8,8,8,8
layer_24,12,15,10,12,10,12,9,11,9,10,9,10,10,10,17,10,12,11,12,10,10,8,12,10,12,12,16,12,8,8,9,10
layer_25,10,11,12,11,9,10,13,12,11,11,10,9,11,11,10,11,10,11,11,10,6,7,9,6,9,10,10,10,9,9,8,8
layer_26,14,19,19,13,17,13,16,14,9,10,14,10,11,12,11,11,14,10,15,10,11,8,8,8,8,9,9,12,13,10,8,13
layer_27,8,8,9,8,12,14,13,15,10,9,8,8,10,13,13,13,11,10,10,12,10,13,11,14,11,14,12,10,13,8,9,10
layer_28,12,8,11,9,8,8,11,9,10,9,9,9,9,14,10,9,12,11,8,9,11,9,9,12,11,11,8,11,11,12,12,9
layer_29,8,12,10,11,10,10,9,11,8,16,33,11,9,11,8,8,11,9,9,10,19,16,13,13,9,13,7,6,9,10,15,20
layer_30,11,9,12,13,11,12,14,27,18,11,8,27,13,13,12,13,54,15,12,33,15,12,11,10,9,14,10,9,9,12,14,9
layer_31,13,9,2,10,27,5,9,12,11,10,11,34,13,51,0,4,26,12,10,15,20,11,10,9,9,14,11,20,11,11,17,60
