,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.12038523,0.17817014,0.17335473,0.10914928,0.15248796,0.17495987,0.176565,0.0032102729,0.14606741,0.09630819,0.18780096,0.0882825,0.20545746,0.16372392,0.1845907,0.17495987,0.18780096,0.13322632,0.12680578,0.13162118,0.17014447,0.15730338,0.0882825,0.16853933,0.14927769,0.13001606,0.110754415,0.16372392,0.15569824,0.051364366,0.10433387,0.15248796
1,0.06260032,0.13483146,0.16853933,0.038523275,0.016051365,0.046548955,0.0016051364,0.02728732,0.038523275,0.017656501,0.041733548,0.033707865,0.16211878,0.016051365,0.016051365,0.0080256825,0.0048154094,0.06581059,0.06420546,0.0048154094,0.035313003,0.041733548,0.0016051364,0.033707865,0.0064205457,0.13162118,0.020866774,0.0048154094,0.0064205457,0.025682183,0.0,0.0882825
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016051364,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025682183,0.0,0.0,0.0,0.0016051364,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113964684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016051364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0032102729,0.0,0.0,0.0032102729,0.0,0.0,0.016051365,0.0,0.0,0.0,0.0064205457,0.0032102729,0.009630819,0.0,0.0016051364,0.0,0.0,0.0,0.0,0.0016051364,0.0,0.0016051364,0.0032102729,0.0,0.0032102729,0.0048154094,0.0,0.0,0.0016051364,0.0,0.0048154094
6,0.0016051364,0.011235955,0.0,0.0,0.0032102729,0.0,0.0,0.0,0.0032102729,0.0064205457,0.0,0.02728732,0.0064205457,0.0032102729,0.0,0.0048154094,0.0,0.0,0.0016051364,0.0,0.0016051364,0.0032102729,0.0016051364,0.0,0.0016051364,0.0032102729,0.0,0.0,0.0,0.0032102729,0.0064205457,0.0016051364
7,0.0048154094,0.0,0.0016051364,0.0032102729,0.0016051364,0.0016051364,0.0032102729,0.0016051364,0.0048154094,0.0,0.0,0.0016051364,0.0,0.020866774,0.0032102729,0.0016051364,0.0032102729,0.0048154094,0.0,0.0,0.0032102729,0.0048154094,0.0016051364,0.0016051364,0.0016051364,0.0032102729,0.0,0.0016051364,0.0,0.048154093,0.030497592,0.0
8,0.0,0.011235955,0.0016051364,0.0032102729,0.0016051364,0.0016051364,0.03210273,0.0032102729,0.0,0.0032102729,0.0016051364,0.0016051364,0.0032102729,0.024077047,0.0016051364,0.0,0.0032102729,0.009630819,0.0032102729,0.0,0.0016051364,0.0032102729,0.0016051364,0.0032102729,0.0032102729,0.0048154094,0.0064205457,0.0016051364,0.0016051364,0.0,0.0016051364,0.0016051364
9,0.0032102729,0.0032102729,0.009630819,0.0032102729,0.0032102729,0.0,0.0048154094,0.0032102729,0.0128410915,0.0016051364,0.0032102729,0.0032102729,0.0032102729,0.0016051364,0.0016051364,0.0032102729,0.0016051364,0.0016051364,0.0032102729,0.0016051364,0.0064205457,0.0016051364,0.0032102729,0.0,0.0032102729,0.0048154094,0.0016051364,0.0,0.0,0.0032102729,0.016051365,0.21027288
10,0.0032102729,0.0032102729,0.0048154094,0.0032102729,0.0032102729,0.0016051364,0.0048154094,0.009630819,0.0032102729,0.0032102729,0.036918137,0.0032102729,0.0032102729,0.06581059,0.0048154094,0.0048154094,0.0032102729,0.0016051364,0.0016051364,0.0032102729,0.18619582,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.0080256825,0.0048154094,0.0032102729,0.0032102729,0.009630819,0.016051365,0.0032102729
11,0.0032102729,0.0048154094,0.0,0.0064205457,0.0032102729,0.0032102729,0.0032102729,0.0048154094,0.009630819,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.0048154094,0.0016051364,0.0048154094,0.0016051364,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.0064205457,0.0032102729,0.0032102729,0.043338683,0.0032102729
12,0.0048154094,0.0016051364,0.0016051364,0.0048154094,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.009630819,0.0032102729,0.0048154094,0.0048154094,0.0032102729,0.0048154094,0.0032102729,0.0048154094,0.0032102729,0.04012841,0.0032102729,0.0016051364,0.0064205457,0.0032102729,0.0,0.0032102729,0.0048154094,0.06420546,0.0032102729,0.0032102729,0.0032102729,0.0048154094,0.0048154094
13,0.0048154094,0.0032102729,0.0048154094,0.0032102729,0.0032102729,0.0032102729,0.0048154094,0.0032102729,0.035313003,0.0032102729,0.0064205457,0.0048154094,0.0080256825,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.011235955,0.0032102729,0.0048154094,0.0080256825,0.0016051364,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.020866774,0.0032102729,0.0032102729,0.0016051364,0.0032102729,0.0032102729
14,0.0032102729,0.0032102729,0.0016051364,0.0032102729,0.0032102729,0.0032102729,0.0032102729,0.072231136,0.0032102729,0.016051365,0.011235955,0.0016051364,0.0048154094,0.0032102729,0.0032102729,0.0048154094,0.0048154094,0.0032102729,0.0032102729,0.0048154094,0.0064205457,0.0064205457,0.0048154094,0.0032102729,0.0032102729,0.0032102729,0.0048154094,0.0064205457,0.0048154094,0.0048154094,0.0032102729,0.0032102729
15,0.0032102729,0.0032102729,0.0032102729,0.0048154094,0.0048154094,0.0032102729,0.0032102729,0.0032102729,0.0064205457,0.0064205457,0.0032102729,0.0032102729,0.009630819,0.0016051364,0.0048154094,0.0032102729,0.0032102729,0.0032102729,0.0080256825,0.0080256825,0.0032102729,0.0032102729,0.0048154094,0.0048154094,0.0048154094,0.035313003,0.0032102729,0.0048154094,0.0048154094,0.0032102729,0.0032102729,0.0064205457
