,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,47,56,56,60,46,61,55,53,48,32,55,40,57,52,63,39
layer_1,49,28,38,40,60,43,31,33,51,40,45,45,54,68,38,35
layer_2,29,41,39,54,70,48,51,53,52,36,49,50,42,90,32,110
layer_3,24,32,24,23,24,47,24,24,24,24,24,24,24,24,24,24
layer_4,24,24,24,24,24,24,24,40,24,24,24,26,24,24,24,24
layer_5,35,24,46,24,24,28,32,24,24,24,24,24,24,24,24,51
layer_6,26,38,24,24,25,25,24,24,24,24,24,24,25,24,24,24
layer_7,24,29,24,24,24,24,24,24,24,24,24,51,24,32,24,24
layer_8,24,24,24,24,24,24,23,24,24,24,24,24,28,24,24,24
layer_9,24,24,24,24,24,24,24,24,24,29,24,24,24,26,24,24
layer_10,24,24,24,25,22,24,24,24,24,24,24,28,24,24,24,24
layer_11,24,24,24,24,35,25,24,24,24,24,24,70,24,24,27,24
layer_12,24,24,24,24,24,24,24,22,24,24,24,24,24,25,24,24
layer_13,25,24,24,25,24,24,24,24,24,24,24,24,24,24,24,25
layer_14,24,24,24,24,24,24,24,25,26,42,25,24,26,24,24,24
layer_15,24,25,24,24,24,24,24,24,24,24,24,24,24,37,24,24
layer_16,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24
layer_17,24,24,25,24,24,24,26,24,24,24,24,25,24,24,24,24
layer_18,24,24,24,24,24,24,24,24,24,29,24,32,24,24,24,24
layer_19,24,24,25,24,27,24,24,24,24,24,24,24,24,24,24,24
layer_20,24,24,24,27,24,24,24,24,24,24,25,28,24,24,37,25
layer_21,24,24,24,24,24,23,24,24,24,24,24,24,24,24,24,24
layer_22,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
layer_23,24,24,24,24,24,24,24,24,29,24,30,24,24,24,24,24
layer_24,24,24,25,24,24,24,24,25,24,24,24,24,28,24,24,24
layer_25,24,25,24,24,28,24,27,24,24,24,24,24,24,25,24,24
layer_26,24,24,24,24,24,24,24,24,28,24,25,24,24,24,24,25
layer_27,24,24,24,30,24,24,24,24,24,24,24,24,24,24,24,24
