,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,41,23,21,43,25,28,0,13,23,0,8,26
layer_1,34,25,0,51,0,20,76,47,14,55,5,18
layer_2,46,1,137,3,0,237,10,0,29,10,33,0
layer_3,78,3,14,1,15,53,36,100,2,0,0,35
layer_4,14,61,34,6,4,8,19,30,64,25,44,19
layer_5,24,12,11,4,58,61,63,4,7,16,11,33
layer_6,5,5,9,8,43,2,6,4,39,10,30,4
layer_7,27,26,12,23,10,46,58,6,17,19,8,13
layer_8,22,13,40,15,3,19,10,23,19,26,19,33
layer_9,16,14,15,24,30,15,22,16,5,7,21,14
layer_10,2,18,7,11,15,15,15,11,16,11,4,12
layer_11,24,15,7,31,16,20,17,11,19,11,12,15
