,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0.68403417,0.8403666,0.6251113,0.7066455,0.60357976,0.74186337,0.021053256,0.7411395,0.6751321,0.46592316,0.6211408,0.6611461
layer_1,0.6573914,0.61589724,0.64717513,0.7174416,0.6922049,0.7449367,0.73000693,0.70513135,0.829461,0.6804272,0.43836683,0.62030935
layer_2,0.871454,0.638981,0.73078525,0.621001,0.64512706,0.6602844,0.8040279,0.6604027,0.6276141,0.65425646,0.8622941,0.8651981
layer_3,0.75589824,0.67799294,0.6837379,0.5737951,0.80100095,0.67209864,0.6220078,0.639186,0.64022464,0.61376464,0.664297,1.0
layer_4,0.63811386,0.7292472,0.7603309,0.6213055,0.69184613,0.6533061,0.6525645,0.4379856,0.65056425,0.77363527,0.83094054,0.6088697
layer_5,0.62433255,0.9666248,0.6507621,0.71719897,0.6313078,0.6318967,0.65441835,0.6431028,0.6378395,0.6347839,0.62804425,0.8579511
layer_6,0.7044453,0.6238935,0.8161113,0.6221876,0.6249137,0.6259276,0.13989349,0.66359055,0.6233333,0.7782038,0.6493185,0.63219523
layer_7,0.7004232,0.7471592,0.66523165,0.8061525,0.5141522,0.6903369,0.6474867,0.6815327,0.6113824,0.23013736,0.6564313,0.62484896
layer_8,0.79901683,0.5162166,0.70180976,0.032646865,0.76974547,0.9924657,0.65725166,0.667084,0.76493716,0.6682601,0.8358114,0.73838156
layer_9,0.9694745,0.6471528,0.64554584,0.64316416,0.6858356,0.8914721,0.6900732,0.68221855,0.7710346,0.87827414,0.65719783,0.65298855
layer_10,0.6391593,0.6767038,0.9506263,0.7460462,0.65586054,0.6835392,0.7671887,0.6757296,0.6234253,0.6932703,0.62962383,0.6709816
layer_11,0.7075205,0.72740227,0.6368116,0.6320852,0.702727,0.6563836,0.63488173,0.6376847,0.6253214,0.7136591,0.72781795,0.7506715
