,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,151,129,127,96,63,80,67,52,43,51,9,57,50,47,3,52
layer_1,119,145,101,106,95,74,75,43,57,49,45,37,39,42,44,41
layer_2,122,133,105,104,84,91,39,63,40,15,39,32,36,41,30,27
layer_3,143,105,101,132,67,38,51,47,52,23,28,20,27,35,30,14
layer_4,162,126,80,126,69,104,108,33,38,32,36,27,33,31,24,23
layer_5,153,115,103,122,100,52,18,17,19,18,21,17,45,18,17,19
layer_6,93,107,117,130,76,18,21,29,17,17,17,18,23,17,18,23
layer_7,161,107,63,61,21,164,66,42,55,18,18,17,17,17,17,17
layer_8,170,20,139,167,46,42,29,26,19,23,23,18,17,17,18,18
layer_9,176,108,29,114,101,36,94,18,22,17,17,17,17,21,18,17
layer_10,104,119,62,60,76,33,63,28,17,23,18,18,17,18,17,18
layer_11,119,90,69,42,19,59,19,23,18,18,17,18,17,20,18,17
layer_12,92,120,98,83,76,24,22,24,17,19,20,17,17,17,17,17
layer_13,154,73,63,88,23,26,19,19,20,18,21,17,17,17,20,17
layer_14,93,97,35,29,22,21,22,18,21,18,17,17,17,17,18,19
layer_15,127,118,57,36,19,18,34,19,19,18,49,17,17,18,17,17
layer_16,166,81,23,82,24,27,17,17,17,17,18,17,17,18,17,17
layer_17,132,97,58,67,25,21,34,28,19,20,17,17,18,18,17,18
layer_18,110,84,81,30,35,24,17,20,20,17,18,19,17,17,19,17
layer_19,75,108,76,52,24,39,65,17,20,18,18,18,17,17,17,17
layer_20,98,103,53,27,32,25,22,23,24,17,18,17,18,17,17,17
layer_21,64,94,88,92,20,31,33,18,29,17,17,17,17,17,33,23
layer_22,104,70,86,32,97,79,46,31,19,19,17,17,22,17,17,16
layer_23,135,97,83,119,47,78,41,65,26,36,28,28,20,19,23,35
