,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,266.0,506.0,158.0,272.0,190.0,245.0,488.0,619.0,439.0,75.0,267.0,56.0,249.0,327.0,458.0,268.0
layer_1,251.0,23.0,374.0,179.0,569.0,53.0,254.0,21.0,443.0,151.0,439.0,242.0,312.0,137.0,189.0,22.0
layer_2,266.0,495.0,367.0,312.0,632.0,226.0,416.0,444.0,649.0,427.0,441.0,684.0,212.0,811.0,118.0,1046.0
layer_3,235.0,502.0,265.0,227.0,215.0,526.0,236.0,236.0,234.0,234.0,237.0,248.0,235.0,278.0,234.0,248.0
layer_4,237.0,234.0,233.0,240.0,234.0,225.0,234.0,463.0,237.0,234.0,232.0,279.0,234.0,231.0,243.0,232.0
layer_5,384.0,257.0,237.0,235.0,245.0,295.0,439.0,235.0,232.0,237.0,230.0,226.0,243.0,266.0,234.0,594.0
layer_6,433.0,460.0,234.0,236.0,277.0,292.0,240.0,235.0,247.0,233.0,238.0,235.0,201.0,234.0,234.0,233.0
layer_7,249.0,262.0,236.0,233.0,234.0,233.0,234.0,255.0,238.0,233.0,237.0,488.0,236.0,234.0,279.0,231.0
layer_8,237.0,234.0,151.0,250.0,302.0,266.0,272.0,245.0,240.0,250.0,232.0,257.0,544.0,234.0,277.0,234.0
layer_9,238.0,257.0,251.0,239.0,179.0,333.0,239.0,259.0,233.0,341.0,238.0,241.0,234.0,388.0,234.0,239.0
layer_10,235.0,234.0,229.0,306.0,399.0,248.0,238.0,234.0,235.0,251.0,237.0,422.0,246.0,240.0,231.0,230.0
layer_11,235.0,306.0,234.0,208.0,332.0,261.0,215.0,235.0,244.0,235.0,200.0,594.0,290.0,261.0,347.0,236.0
layer_12,241.0,234.0,238.0,231.0,246.0,241.0,244.0,231.0,235.0,235.0,235.0,236.0,252.0,253.0,247.0,235.0
layer_13,360.0,223.0,254.0,248.0,251.0,185.0,238.0,249.0,227.0,230.0,249.0,234.0,456.0,243.0,233.0,261.0
layer_14,285.0,231.0,234.0,234.0,241.0,231.0,235.0,247.0,223.0,266.0,190.0,255.0,239.0,260.0,238.0,233.0
layer_15,248.0,343.0,146.0,216.0,234.0,234.0,222.0,236.0,245.0,256.0,244.0,254.0,235.0,486.0,264.0,238.0
layer_16,232.0,236.0,255.0,351.0,233.0,246.0,235.0,235.0,218.0,234.0,243.0,232.0,241.0,230.0,243.0,226.0
layer_17,224.0,237.0,264.0,212.0,239.0,234.0,244.0,217.0,232.0,238.0,243.0,204.0,231.0,246.0,219.0,231.0
layer_18,226.0,233.0,232.0,241.0,233.0,233.0,237.0,233.0,218.0,337.0,230.0,564.0,235.0,234.0,240.0,238.0
layer_19,236.0,233.0,406.0,231.0,235.0,234.0,236.0,234.0,234.0,232.0,231.0,235.0,238.0,237.0,236.0,236.0
layer_20,244.0,234.0,276.0,396.0,236.0,318.0,232.0,241.0,235.0,229.0,225.0,279.0,154.0,236.0,279.0,239.0
layer_21,232.0,230.0,268.0,236.0,234.0,276.0,234.0,253.0,234.0,230.0,235.0,230.0,232.0,239.0,256.0,235.0
layer_22,239.0,232.0,145.0,233.0,234.0,235.0,238.0,238.0,232.0,235.0,240.0,237.0,230.0,234.0,235.0,233.0
layer_23,230.0,293.0,235.0,235.0,236.0,249.0,232.0,231.0,316.0,232.0,448.0,233.0,232.0,234.0,237.0,233.0
layer_24,259.0,210.0,234.0,241.0,235.0,240.0,263.0,341.0,237.0,231.0,275.0,227.0,345.0,378.0,245.0,235.0
layer_25,234.0,240.0,224.0,232.0,288.0,235.0,530.0,232.0,251.0,239.0,235.0,236.0,235.0,338.0,232.0,234.0
layer_26,227.0,228.0,235.0,234.0,234.0,234.0,234.0,234.0,292.0,444.0,456.0,236.0,243.0,237.0,246.0,283.0
layer_27,208.0,169.0,122.0,309.0,233.0,303.0,234.0,128.0,236.0,239.0,234.0,239.0,175.0,235.0,234.0,193.0
